ID,Observational,Latitude_decimal_degrees,Longitude_decimal_degrees
000_FugereUnpublished_fugere2013_Bon repos_37,Observation,46.50016667,-74.56541667
000_FugereUnpublished_fugere2013_Bon repos_38,Observation,46.50016667,-74.56541667
000_FugereUnpublished_fugere2013_Boriau_39,Observation,46.44431667,-74.30585
000_FugereUnpublished_fugere2013_Boriau_40,Observation,46.44431667,-74.30585
000_FugereUnpublished_fugere2013_Boriau_41,Observation,46.44431667,-74.30585
000_FugereUnpublished_fugere2013_Boriau_42,Observation,46.44431667,-74.30585
000_FugereUnpublished_fugere2013_Brochet _43,Observation,46.30728333,-74.57438333
000_FugereUnpublished_fugere2013_Brochet _44,Observation,46.30728333,-74.57438333
000_FugereUnpublished_fugere2013_Brochet _45,Observation,46.30728333,-74.57438333
000_FugereUnpublished_fugere2013_Brochet _46,Observation,46.30728333,-74.57438333
000_FugereUnpublished_fugere2013_Cabot_47,Observation,46.40943333,-73.95198333
000_FugereUnpublished_fugere2013_Cabot_48,Observation,46.40943333,-73.95198333
000_FugereUnpublished_fugere2013_Cabot_49,Observation,46.40943333,-73.95198333
000_FugereUnpublished_fugere2013_Cabot_50,Observation,46.40943333,-73.95198333
000_FugereUnpublished_fugere2013_Cabouron_51,Observation,46.49493333,-74.09153333
000_FugereUnpublished_fugere2013_Cabouron_52,Observation,46.49493333,-74.09153333
000_FugereUnpublished_fugere2013_Cabouron_53,Observation,46.49493333,-74.09153333
000_FugereUnpublished_fugere2013_Cabouron_54,Observation,46.49493333,-74.09153333
000_FugereUnpublished_fugere2013_Caisse_55,Observation,46.46103333,-74.01568333
000_FugereUnpublished_fugere2013_Caisse_56,Observation,46.46103333,-74.01568333
000_FugereUnpublished_fugere2013_Caisse_57,Observation,46.46103333,-74.01568333
000_FugereUnpublished_fugere2013_Caisse_58,Observation,46.46103333,-74.01568333
000_FugereUnpublished_fugere2013_Caribou_59,Observation,46.40325,-74.10893333
000_FugereUnpublished_fugere2013_Caribou_60,Observation,46.40325,-74.10893333
000_FugereUnpublished_fugere2013_Caribou_61,Observation,46.40325,-74.10893333
000_FugereUnpublished_fugere2013_Caribou_62,Observation,46.40325,-74.10893333
000_FugereUnpublished_fugere2013_Caucus_63,Observation,46.48535,-74.5122
000_FugereUnpublished_fugere2013_Caucus_64,Observation,46.48535,-74.5122
000_FugereUnpublished_fugere2013_Caucus_65,Observation,46.48535,-74.5122
000_FugereUnpublished_fugere2013_Caucus_66,Observation,46.48535,-74.5122
000_FugereUnpublished_fugere2013_Cézac_67,Observation,46.51253333,-74.06725
000_FugereUnpublished_fugere2013_Cézac_68,Observation,46.51253333,-74.06725
000_FugereUnpublished_fugere2013_Cézac_69,Observation,46.51253333,-74.06725
000_FugereUnpublished_fugere2013_Cézac_70,Observation,46.51253333,-74.06725
000_FugereUnpublished_fugere2013_Colson_71,Observation,46.48171667,-74.6055
000_FugereUnpublished_fugere2013_Colson_72,Observation,46.48171667,-74.6055
000_FugereUnpublished_fugere2013_Colson_73,Observation,46.48171667,-74.6055
000_FugereUnpublished_fugere2013_Colson_74,Observation,46.48171667,-74.6055
000_FugereUnpublished_fugere2013_Croche_75,Observation,46.38261667,-74.58253333
000_FugereUnpublished_fugere2013_Croche_76,Observation,46.38261667,-74.58253333
000_FugereUnpublished_fugere2013_Croche_77,Observation,46.38261667,-74.58253333
000_FugereUnpublished_fugere2013_Croche_78,Observation,46.38261667,-74.58253333
000_FugereUnpublished_fugere2013_Des femmes_79,Observation,46.32008333,-74.49871667
000_FugereUnpublished_fugere2013_Des femmes _80,Observation,46.32008333,-74.49871667
000_FugereUnpublished_fugere2013_Des femmes _81,Observation,46.32008333,-74.49871667
000_FugereUnpublished_fugere2013_Des femmes _82,Observation,46.32008333,-74.49871667
000_FugereUnpublished_fugere2013_Des laîches_83,Observation,46.53023333,-74.15458333
000_FugereUnpublished_fugere2013_Des laîches_84,Observation,46.53023333,-74.15458333
000_FugereUnpublished_fugere2013_Des laîches_85,Observation,46.53023333,-74.15458333
000_FugereUnpublished_fugere2013_Des laîches_86,Observation,46.53023333,-74.15458333
000_FugereUnpublished_fugere2013_Des mines_87,Observation,46.4196,-74.13441667
000_FugereUnpublished_fugere2013_Des mines_88,Observation,46.4196,-74.13441667
000_FugereUnpublished_fugere2013_Des mines_89,Observation,46.4196,-74.13441667
000_FugereUnpublished_fugere2013_Des mines_90,Observation,46.4196,-74.13441667
000_FugereUnpublished_fugere2013_Desjardins_91,Observation,46.45916667,-74.46868333
000_FugereUnpublished_fugere2013_Desjardins_92,Observation,46.45916667,-74.46868333
000_FugereUnpublished_fugere2013_Desjardins_93,Observation,46.45916667,-74.46868333
000_FugereUnpublished_fugere2013_Desjardins_94,Observation,46.45916667,-74.46868333
000_FugereUnpublished_fugere2013_Eau Claire_95,Observation,46.51521667,-74.15336667
000_FugereUnpublished_fugere2013_Eau Claire_96,Observation,46.51521667,-74.15336667
000_FugereUnpublished_fugere2013_Eau Claire_97,Observation,46.51521667,-74.15336667
000_FugereUnpublished_fugere2013_Eau Claire_98,Observation,46.51521667,-74.15336667
000_FugereUnpublished_fugere2013_Fourche_99,Observation,46.28703333,-74.46668333
000_FugereUnpublished_fugere2013_Fourche_100,Observation,46.28703333,-74.46668333
000_FugereUnpublished_fugere2013_Fourche_101,Observation,46.28703333,-74.46668333
000_FugereUnpublished_fugere2013_Fourche_102,Observation,46.28703333,-74.46668333
000_FugereUnpublished_fugere2013_Fournier _103,Observation,46.43835,-74.06976667
000_FugereUnpublished_fugere2013_Fournier _104,Observation,46.43835,-74.06976667
000_FugereUnpublished_fugere2013_Fournier _105,Observation,46.43835,-74.06976667
000_FugereUnpublished_fugere2013_Fournier _106,Observation,46.43835,-74.06976667
000_FugereUnpublished_fugere2013_Gaétan_107,Observation,46.4205,-74.42653333
000_FugereUnpublished_fugere2013_Gaétan_108,Observation,46.4205,-74.42653333
000_FugereUnpublished_fugere2013_Gaétan_109,Observation,46.4205,-74.42653333
000_FugereUnpublished_fugere2013_Gaétan_110,Observation,46.4205,-74.42653333
000_FugereUnpublished_fugere2013_Garnet_111,Observation,46.41668333,-74.1165
000_FugereUnpublished_fugere2013_Garnet_112,Observation,46.41668333,-74.1165
000_FugereUnpublished_fugere2013_Garnet_113,Observation,46.41668333,-74.1165
000_FugereUnpublished_fugere2013_Garnet_114,Observation,46.41668333,-74.1165
000_FugereUnpublished_fugere2013_Grand bouleau_115,Observation,46.44901667,-74.2372
000_FugereUnpublished_fugere2013_Grand bouleau_116,Observation,46.44901667,-74.2372
000_FugereUnpublished_fugere2013_Grand bouleau_117,Observation,46.44901667,-74.2372
000_FugereUnpublished_fugere2013_Grand bouleau_118,Observation,46.44901667,-74.2372
000_FugereUnpublished_fugere2013_Harry_119,Observation,46.44776667,-74.56483333
000_FugereUnpublished_fugere2013_Harry_120,Observation,46.44776667,-74.56483333
000_FugereUnpublished_fugere2013_Harry_121,Observation,46.44776667,-74.56483333
000_FugereUnpublished_fugere2013_Harry_122,Observation,46.44776667,-74.56483333
000_FugereUnpublished_fugere2013_Hélène_123,Observation,46.43648333,-74.38681667
000_FugereUnpublished_fugere2013_Hélène_124,Observation,46.43648333,-74.38681667
000_FugereUnpublished_fugere2013_Hélène_125,Observation,46.43648333,-74.38681667
000_FugereUnpublished_fugere2013_Hélène_126,Observation,46.43648333,-74.38681667
000_FugereUnpublished_fugere2013_Herman_127,Observation,46.43081667,-74.3422
000_FugereUnpublished_fugere2013_Herman_128,Observation,46.43081667,-74.3422
000_FugereUnpublished_fugere2013_Herman_129,Observation,46.43081667,-74.3422
000_FugereUnpublished_fugere2013_Herman_130,Observation,46.43081667,-74.3422
000_FugereUnpublished_fugere2013_Hervé_131,Observation,46.4805,-74.23813333
000_FugereUnpublished_fugere2013_Hervé_132,Observation,46.4805,-74.23813333
000_FugereUnpublished_fugere2013_Hervé_133,Observation,46.4805,-74.23813333
000_FugereUnpublished_fugere2013_Hervé_134,Observation,46.4805,-74.23813333
000_FugereUnpublished_fugere2013_Hugo_135,Observation,46.49275,-74.53713333
000_FugereUnpublished_fugere2013_Hugo_136,Observation,46.49275,-74.53713333
000_FugereUnpublished_fugere2013_Hugo_137,Observation,46.49275,-74.53713333
000_FugereUnpublished_fugere2013_Hugo_138,Observation,46.49275,-74.53713333
000_FugereUnpublished_fugere2013_Jeanrie_139,Observation,46.45385,-74.41018333
000_FugereUnpublished_fugere2013_Jeanrie_140,Observation,46.45385,-74.41018333
