species_name;lat;lon;obs_year;source
lumbricus_terrestris;59,2749316675535;16,5572888773349;1988;jean
lumbricus_terrestris;59,844699109414;16,6590330633814;1988;jean
lumbricus_terrestris;60,3127223652279;15,6008935284977;1988;jean
lumbricus_terrestris;59,4173735280186;15,7026377145442;1988;jean
lumbricus_terrestris;59,0103967838326;15,6008935284977;1988;jean
lumbricus_terrestris;58,5423735280186;15,621242365707;1988;jean
lumbricus_terrestris;68,7371409698789;16,1299632959395;1988;jean
lumbricus_terrestris;69,8970246908091;19,6096144587302;1988;jean
lumbricus_terrestris;65,6034200396464;22,3363586447766;1988;jean
lumbricus_terrestris;66,4377223652278;23,9235679471022;1988;jean
lumbricus_terrestris;65,9696991094138;25,7346144587301;1988;jean
lumbricus_terrestris;65,0946991094139;25,7549632959393;1988;jean
lumbricus_terrestris;67,7400479466231;26,7520563191951;1988;jean
lumbricus_terrestris;65,7051642256929;28,6241493424509;1988;jean
lumbricus_terrestris;66,1731874815068;29,3770563191951;1988;jean
lumbricus_terrestris;63,7313270163906;30,10961445873;1988;jean
lumbricus_terrestris;64,2196991094139;29,438102830823;1988;jean
lumbricus_terrestris;62,8970246908092;30,5572888773346;1988;jean
lumbricus_terrestris;62,3476060861581;30,6386842261718;1988;jean
lumbricus_terrestris;62,0220246908093;29,641591202916;1988;jean
lumbricus_terrestris;63,0191177140651;29,4788005052416;1988;jean
lumbricus_terrestris;61,1266758536;28,6648470168695;1988;jean
lumbricus_terrestris;61,1063270163907;27,7491493424509;1988;jean
lumbricus_terrestris;62,0627223652279;27,7694981796602;1988;jean
lumbricus_terrestris;62,6935363187162;27,7694981796602;1988;jean
lumbricus_terrestris;62,5103967838325;26,6503121331486;1988;jean
lumbricus_terrestris;62,5103967838325;25,5921725982649;1988;jean
lumbricus_terrestris;62,8766758535999;24,4322888773347;1988;jean
lumbricus_terrestris;63,3853967838325;24,4933353889626;1988;jean
lumbricus_terrestris;62,8970246908092;21,7462423657069;1988;jean
lumbricus_terrestris;60,6383037605767;21,3596144587301;1988;jean
lumbricus_terrestris;60,0888851559256;20,2811260866371;1988;jean
lumbricus_terrestris;60,1092339931349;22,0718237610557;1988;jean
lumbricus_terrestris;60,6993502722046;22,1735679471022;1988;jean
lumbricus_terrestris;61,0452805047628;22,1532191098929;1988;jean
lumbricus_terrestris;60,0888851559256;23,1096144587301;1988;jean
lumbricus_terrestris;60,6790014349953;23,2520563191952;1988;jean
lumbricus_terrestris;61,0859781791814;23,1299632959394;1988;jean
lumbricus_terrestris;61,6964432954604;23,2927539936138;1988;jean
lumbricus_terrestris;61,1266758536;24,4933353889626;1988;jean
lumbricus_terrestris;60,5569084117395;24,4933353889626;1988;jean
lumbricus_terrestris;60,1092339931349;24,4933353889626;1988;jean
lumbricus_terrestris;60,2109781791814;25,6328702726835;1988;jean
lumbricus_terrestris;61,0656293419721;25,7549632959393;1988;jean
lumbricus_terrestris;48,5347801827003;17,3444560071156;2007;jean
lumbricus_terrestris;48,5348206096199;17,3452106429486;2007;jean
lumbricus_terrestris;48,562015398397;17,4800123114428;2007;jean
lumbricus_terrestris;48,5622849111945;17,4720482082757;2007;jean
lumbricus_terrestris;49,055857172957;18,0158711311382;2007;jean
lumbricus_terrestris;49,0614765147855;18,0147930799481;2007;jean
microscolex_dubius;36,7147864478697;5,59272829420494;1989;jean
microscolex_dubius;36,6955418027993;4,03116280849352;1994;jean
microscolex_dubius;36,7147864478697;5,59272829420494;1989;jean
microscolex_dubius;35,1807133122589;-0,692022938781485;1995;jean
microscolex_dubius;36,7395295629602;3,03319049984345;1996;jean
microscolex_dubius;36,6955418027993;4,03116280849352;1994;jean
microscolex_dubius;36,3711320716128;6,57695442780473;1995;jean
microscolex_dubius;36,7230341528999;3,02494279481328;1995;jean
microscolex_dubius;36,2941534913313;2,22216617187713;1995;jean
microscolex_dubius;36,1841840909291;5,3672910233804;1996;jean
microscolex_dubius;35,0954870269472;-5,33823010577495;1986;jean
octolasion_cyaneum;50,7962770359458;2,49601654850425;1978;jean
octolasion_cyaneum;50,7021116112973;2,87790965957878;1978;jean
octolasion_cyaneum;49,5145809782299;2,55356208578945;1978;jean
octolasion_cyaneum;49,880779851863;3,8666466183882;1978;jean
octolasion_cyaneum;49,9017055017849;4,0235889928024;1978;jean
octolasion_cyaneum;50,3202185002228;3,76201836877874;1978;jean
octolasion_cyaneum;50,4457723997541;3,76201836877874;1978;jean
octolasion_cyaneum;50,5242435869612;3,58415034444265;1978;jean
octolasion_cyaneum;50,5294749994417;4,03405181776334;1978;jean
octolasion_cyaneum;50,5713262992855;4,34270515411126;1978;jean
octolasion_cyaneum;50,3986896874299;4,31654809170889;1978;jean
octolasion_cyaneum;50,278367200379;4,33224232915031;1978;jean
octolasion_cyaneum;50,1580447133281;4,30608526674794;1978;jean
octolasion_cyaneum;50,0534164637187;4,30608526674794;1978;jean
octolasion_cyaneum;49,9487882141092;4,30608526674794;1978;jean
octolasion_cyaneum;49,9435568016287;4,44210199124024;1978;jean
octolasion_cyaneum;49,6872175900855;4,83445792727573;1978;jean
octolasion_cyaneum;49,603514990398;4,97047465176803;1978;jean
octolasion_cyaneum;49,5982835779175;5,17449973850648;1978;jean
octolasion_cyaneum;49,4831925033471;4,84492075223667;1978;jean
octolasion_cyaneum;50,0167965763553;4,99140030168992;1978;jean
octolasion_cyaneum;50,1057305885234;5,01232595161181;1978;jean
octolasion_cyaneum;50,2103588381328;5,01232595161181;1978;jean
octolasion_cyaneum;50,2940614378204;4,75598674006863;1978;jean
octolasion_cyaneum;50,3986896874299;4,9181605269633;1978;jean
octolasion_cyaneum;50,466698049676;4,89723487704141;1978;jean
octolasion_cyaneum;50,5608634743245;4,88677205208046;1978;jean
octolasion_cyaneum;50,6602603114535;4,77168097751005;1978;jean
octolasion_cyaneum;50,4562352247151;5,02802018905323;1978;jean
octolasion_cyaneum;50,1161934134843;5,14311126362364;1978;jean
octolasion_cyaneum;50,189433188211;5,31051646299878;1978;jean
octolasion_cyaneum;50,3725326250275;5,31051646299878;1978;jean
octolasion_cyaneum;50,466698049676;5,4622274249325;1978;jean
octolasion_cyaneum;50,6445660740121;5,31574787547925;1978;jean
octolasion_cyaneum;50,5713262992855;5,16403691354553;1978;jean
octolasion_cyaneum;50,6445660740121;5,72379804895616;1978;jean
octolasion_cyaneum;50,665491723934;5,88074042337035;1978;jean
octolasion_cyaneum;50,4300781623127;6,38295602149577;1978;jean
octolasion_cyaneum;50,1161934134843;6,14231104739401;1978;jean
octolasion_cyaneum;49,980176688992;6,11615398499164;1978;jean
octolasion_cyaneum;49,8284657270583;6,30971624676915;1978;jean
octolasion_cyaneum;49,8546227894607;5,84412053600704;1978;jean
octolasion_cyaneum;50,090036351082;5,88597183585082;1978;jean
octolasion_cyaneum;50,1685075382891;5,89643466081177;1978;jean
octolasion_cyaneum;50,1842017757305;5,68717816159285;1978;jean
octolasion_cyaneum;50,1266562384453;5,45699601245203;1978;jean
octolasion_cyaneum;50,1004991760429;5,29482222555736;1978;jean
octolasion_cyaneum;50,0220279888358;5,30005363803784;1978;jean
octolasion_cyaneum;50,0272594013163;5,40991330012777;1978;jean
octolasion_cyaneum;49,9383253891482;5,58778132446386;1978;jean
octolasion_cyaneum;49,8441599644997;5,56685567454196;1978;jean
octolasion_cyaneum;49,6662919401636;5,57731849950291;1978;jean
octolasion_cyaneum;49,4518040284642;5,86504618592893;1978;jean
octolasion_cyaneum;46,3110868702206;20,8073684769277;2003;jean
octolasion_cyaneum;47,528163541833;19,0686875174813;2003;jean
octolasion_cyaneum;43,5615489038929;-7,32744140625001;2003;jean
octolasion_cyaneum;43,462262804755;-7,3299872036638;2003;jean
octolasion_cyaneum;43,4597170073412;-7,44963968211208;2003;jean
octolasion_cyaneum;43,3706140978584;-7,54383418642242;2003;jean
octolasion_cyaneum;43,3731598952722;-7,22560950969828;2003;jean
octolasion_cyaneum;43,4571712099274;-7,08813644935345;2003;jean
octolasion_cyaneum;43,362976705617;-6,86665207435346;2003;jean
octolasion_cyaneum;43,4597170073412;-6,74954539331897;2003;jean
octolasion_cyaneum;43,2025914685481;-6,96848397090518;2003;jean
octolasion_cyaneum;43,2916943780308;-7,34017039331897;2003;jean
octolasion_cyaneum;43,1924082788929;-7,44709388469828;2003;jean
octolasion_cyaneum;43,019294054755;-7,53874259159483;2003;jean
octolasion_cyaneum;42,920007955617;-7,54128838900863;2003;jean
octolasion_cyaneum;42,8410882357895;-7,54383418642242;2003;jean
octolasion_cyaneum;42,550867330617;-7,45727707435345;2003;jean
octolasion_cyaneum;42,3726615116515;-6,98375875538794;2003;jean
octolasion_cyaneum;42,3701157142377;-6,87428946659483;2003;jean
octolasion_cyaneum;42,5457757357895;-6,87428946659483;2003;jean
octolasion_cyaneum;42,5661421150998;-6,99394194504311;2003;jean
octolasion_cyaneum;42,7290731495826;-6,97866716056035;2003;jean
octolasion_cyaneum;42,7443479340653;-7,09577384159483;2003;jean
octolasion_cyaneum;42,9276453478584;-7,35035358297414;2003;jean
octolasion_cyaneum;43,0167482573412;-7,21542632004311;2003;jean
octolasion_cyaneum;42,920007955617;-6,96593817349139;2003;jean
octolasion_cyaneum;43,0091108650998;-6,87938106142242;2003;jean
octolasion_cyaneum;43,1160343564791;-6,86665207435346;2003;jean
octolasion_cyaneum;43,1083969642377;-6,97612136314656;2003;jean
octolasion_cyaneum;42,9250995504446;-6,74954539331897;2003;jean
octolasion_cyaneum;42,8410882357895;-6,75718278556035;2003;jean
octolasion_cyaneum;42,7290731495826;-6,75972858297414;2003;jean
octolasion_cyaneum;42,6476076323412;-6,75972858297414;2003;jean
octolasion_cyaneum;42,5534131280308;-6,7393622036638;2003;jean
octolasion_cyaneum;42,7367105418239;-6,6273471174569;2003;jean
octolasion_cyaneum;42,7341647444102;-6,54842739762932;2003;jean
octolasion_cyaneum;42,8359966409619;-6,52806101831897;2003;jean
octolasion_cyaneum;55,698666484613;13,3885728758974;1973;jean
octolasion_cyaneum;55,698666484613;13,3886523635427;1974;jean
octolasion_cyaneum;55,6986254825001;13,388573735018;1978;jean
octolasion_cyaneum;58,8069084117396;16,0892656215209;1988;jean
octolasion_cyaneum;59,173187481507;18,0020563191953;1988;jean
octolasion_cyaneum;59,6615595745302;18,6125214354744;1988;jean
octolasion_cyaneum;60,0278386442977;17,778219109893;1988;jean
octolasion_cyaneum;60,0685363187163;18,7956609703581;1988;jean
octolasion_cyaneum;60,2109781791814;19,7927539936139;1988;jean
octolasion_cyaneum;60,0888851559256;23,4148470168696;1988;jean
octolasion_cyaneum;60,5772572489488;23,2317074819859;1988;jean
octolasion_cyaneum;60,1702805047628;24,3915912029161;1988;jean
allolobophora_chlorotica;48,4057677691614;2,47898872025672;1972;jean
allolobophora_chlorotica;48,4224123936566;2,7174786963577;1972;jean
allolobophora_chlorotica;43,3314683328093;-1,04114496932997;1972;jean
allolobophora_chlorotica;48,8199065521523;2,08990961216209;1972;jean
allolobophora_chlorotica;48,8234754867889;2,09028732176162;1972;jean
allolobophora_chlorotica;43,7429882598215;5,34719280110164;1972;jean
allolobophora_chlorotica;43,6012051926428;5,49234942483847;1972;jean
allolobophora_chlorotica;43,5248883859351;5,45467706354373;1972;jean
allolobophora_chlorotica;43,3663286049393;6,70888403683452;1972;jean
allolobophora_chlorotica;43,1461923509455;6,26309887511953;1972;jean
allolobophora_chlorotica;43,4525656360571;3,55137164104404;1972;jean
allolobophora_chlorotica;45,3798189686954;1,51853362173838;1972;jean
allolobophora_chlorotica;46,2211136061143;1,43041666606492;1972;jean
allolobophora_chlorotica;48,2432392971225;4,68612053893547;1972;jean
allolobophora_chlorotica;49,420937391735;0,455986269083564;1972;jean
allolobophora_chlorotica;49,4289055312586;0,431848398602432;1972;jean
allolobophora_chlorotica;49,3578126988613;0,969767263226821;1972;jean
allolobophora_chlorotica;48,7363395503141;0,126872506770062;1972;jean
allolobophora_chlorotica;48,7716766769875;1,19848610813212;1972;jean
allolobophora_chlorotica;48,7822058715479;0,551093044632121;1972;jean
allolobophora_chlorotica;48,7435737747553;0,13245158728445;1972;jean
allolobophora_chlorotica;48,988514654611;-0,00811511096872998;1972;jean
allolobophora_chlorotica;49,4424445113797;1,09927293310832;1972;jean
allolobophora_chlorotica;48,6967280859901;2,50424836001865;1972;jean
allolobophora_chlorotica;48,6781763853885;2,49018163038746;1972;jean
allolobophora_chlorotica;45,1910103543992;5,62516849145037;1972;jean
allolobophora_chlorotica;44,7135980318233;5,07852013698369;1972;jean
allolobophora_chlorotica;43,5514828744388;6,97036173310636;1972;jean
allolobophora_chlorotica;43,6123593753624;6,94776057316913;1972;jean
allolobophora_chlorotica;43,6112015425924;6,94366477587609;1972;jean
allolobophora_chlorotica;43,9894421406526;6,99520036100344;1972;jean
allolobophora_chlorotica;44,3920012175718;6,58020469868509;1972;jean
allolobophora_chlorotica;45,3179352872894;5,62398227608283;1972;jean
allolobophora_chlorotica;48,7354104690281;0,134945559773421;1972;jean
allolobophora_chlorotica;47,9290582177279;0,722685381402064;1972;jean
allolobophora_chlorotica;47,5532212054309;1,39138919248035;1972;jean
allolobophora_chlorotica;47,5453604020547;1,39817130727367;1972;jean
allolobophora_chlorotica;47,1291732375328;2,31631126108475;1972;jean
allolobophora_chlorotica;48,7359841600026;2,70024569053899;1972;jean
allolobophora_chlorotica;48,6950709845904;3,297924968505;1972;jean
allolobophora_chlorotica;48,7355345070609;4,28041687213185;1972;jean
allolobophora_chlorotica;48,6875027895163;4,70834772488849;1972;jean
allolobophora_chlorotica;48,3345093312581;5,128833944965;1972;jean
allolobophora_chlorotica;47,4638874549618;2,94310076913281;1972;jean
allolobophora_chlorotica;47,3083592418891;2,96599019937014;1972;jean
allolobophora_chlorotica;47,2730666004566;2,97295028967635;1972;jean
allolobophora_chlorotica;47,2214124155466;3,11528381569697;1972;jean
allolobophora_chlorotica;47,1598946723304;3,39056046748523;1972;jean
allolobophora_chlorotica;47,5152873930415;3,94704608170435;1972;jean
allolobophora_chlorotica;47,4809698915366;3,90798913945677;1972;jean
allolobophora_chlorotica;46,9578452223775;4,28395793230793;1972;jean
allolobophora_chlorotica;46,9623556584542;4,69250568599899;1972;jean
allolobophora_chlorotica;48,8879675993916;2,71249856211498;1972;jean
allolobophora_chlorotica;48,9887266511663;2,69591563404188;1972;jean
allolobophora_chlorotica;47,7235862152894;1,00983515483814;1972;jean
allolobophora_chlorotica;47,5469717806334;0,865540027575175;1972;jean
allolobophora_chlorotica;47,3699331689369;0,52142433727907;1972;jean
allolobophora_chlorotica;47,2568819761103;0,295153531900504;1972;jean
allolobophora_chlorotica;47,2584758788016;0,287096341316802;1972;jean
allolobophora_chlorotica;47,1700399756864;0,244282439933828;1972;jean
allolobophora_chlorotica;46,6092610573714;-0,234568649924525;1972;jean
allolobophora_chlorotica;46,3714664547516;-0,281934623222822;1972;jean
allolobophora_chlorotica;46,214295899702;-0,617648408030906;1972;jean
allolobophora_chlorotica;45,6079743178727;-0,925685715918996;1972;jean
allolobophora_chlorotica;45,0785662061551;-1,04529123848682;1972;jean
allolobophora_chlorotica;44,6262143864892;-0,994813803668028;1972;jean
allolobophora_chlorotica;44,6277078049874;-0,995734430474368;1972;jean
allolobophora_chlorotica;43,3483924875134;-1,07886884783661;1972;jean
allolobophora_chlorotica;43,3417223155313;-1,08836683641459;1972;jean
allolobophora_chlorotica;43,3338924299125;-1,04271703586682;1972;jean
allolobophora_chlorotica;43,786543179927;-0,443044714914154;1972;jean
allolobophora_chlorotica;43,7617234239153;-0,278002986289653;1972;jean
allolobophora_chlorotica;43,4970337451346;0,00936176724128232;1972;jean
allolobophora_chlorotica;43,0839572990962;0,140586974522802;1972;jean
allolobophora_chlorotica;43,0908582782442;0,584539546644858;1972;jean
allolobophora_chlorotica;42,98979724889;0,693588506603202;1972;jean
allolobophora_chlorotica;43,3557116294514;1,2410156437464;1972;jean
allolobophora_chlorotica;43,6487446306046;0,883753523355422;1972;jean
allolobophora_chlorotica;43,6445878474956;0,801489785251725;1972;jean
allolobophora_chlorotica;44,401865817541;0,999996528567088;1972;jean
allolobophora_chlorotica;43,7810897844318;2,00256583715625;1972;jean
allolobophora_chlorotica;43,2351023645023;3,05798735943606;1972;jean
allolobophora_chlorotica;45,416043909996;3,28497689445873;1972;jean
allolobophora_chlorotica;46,4805289358847;3,97880796612451;1972;jean
allolobophora_chlorotica;46,7401422763347;4,12537382791947;1972;jean
allolobophora_chlorotica;48,9855879359494;6,37996589860114;1972;jean
allolobophora_chlorotica;48,9431632886236;6,58558609438125;1972;jean
allolobophora_chlorotica;48,7325348877862;7,38707586716779;1972;jean
allolobophora_chlorotica;47,4003992714163;4,5406349822441;1972;jean
allolobophora_chlorotica;47,5963147001054;4,40287836151633;1972;jean
allolobophora_chlorotica;46,2709325275907;4,80558706692389;1972;jean
allolobophora_chlorotica;45,5147064780619;4,58263322499058;1972;jean
allolobophora_chlorotica;43,8551328901547;5,03687948666793;1972;jean
allolobophora_chlorotica;43,7687159843553;5,36044448050269;1972;jean
allolobophora_chlorotica;43,7640329863307;5,51166337333457;1972;jean
allolobophora_chlorotica;43,516418996673;5,50031377959755;1972;jean
allolobophora_chlorotica;43,5232948779964;5,49926042046547;1972;jean
allolobophora_chlorotica;44,0830514353586;4,06840434471453;1972;jean
allolobophora_chlorotica;44,2510471434831;3,97606834828362;1972;jean
allolobophora_chlorotica;44,2568712261679;3,87287627528723;1972;jean
allolobophora_chlorotica;44,3702949746097;3,53550996442629;1972;jean
allolobophora_chlorotica;44,5005692460841;3,40412630704943;1972;jean
allolobophora_chlorotica;43,4680924480124;2,60343426145874;1972;jean
allolobophora_chlorotica;47,1140360270197;5,05857352254153;1972;jean
allolobophora_chlorotica;48,7214772552083;6,14220741152594;1972;jean
allolobophora_chlorotica;48,8099677518161;2,09512775775361;1972;jean
allolobophora_chlorotica;47,3366974637676;4,98527626902832;1972;jean
allolobophora_chlorotica;47,2949034165187;4,80927562489368;1972;jean
allolobophora_chlorotica;47,306047106404;4,70040003704073;1972;jean
allolobophora_chlorotica;47,2271030373984;4,62219528061356;1972;jean
allolobophora_chlorotica;47,1646989675026;4,51728782075123;1972;jean
allolobophora_chlorotica;47,1630093811985;4,51669132804813;1972;jean
allolobophora_chlorotica;47,0573743972882;4,77780920580773;1972;jean
allolobophora_chlorotica;47,012324567383;4,92193204470248;1972;jean
allolobophora_chlorotica;47,0117157991117;4,92378451940114;1972;jean
allolobophora_chlorotica;47,0133969541249;5,12176677415793;1972;jean
allolobophora_chlorotica;47,0842963630763;5,22466525042906;1972;jean
allolobophora_chlorotica;48,8585713656149;2,918075034162;1972;jean
allolobophora_chlorotica;48,8806280173964;2,99728638866887;1972;jean
allolobophora_chlorotica;49,1626574732971;3,79578733800135;1972;jean
allolobophora_chlorotica;47,11403727737;5,04784104666737;1972;jean
allolobophora_chlorotica;47,3074588931052;4,66901323066273;1972;jean
allolobophora_chlorotica;47,536928900158;3,79490489066445;1972;jean
allolobophora_chlorotica;47,7648221241685;3,60215449996729;1972;jean
allolobophora_chlorotica;47,7655727627647;3,59929081156739;1972;jean
allolobophora_chlorotica;47,9417428395882;3,29145897880847;1972;jean
allolobophora_chlorotica;47,9316710221612;3,20106973982088;1972;jean
allolobophora_chlorotica;47,9463253023937;2,86471088760114;1972;jean
allolobophora_chlorotica;47,9413923594219;2,86375152376888;1972;jean
allolobophora_chlorotica;47,9450484425264;2,86864661536179;1972;jean
allolobophora_chlorotica;48,0132316864536;2,51654383486619;1972;jean
allolobophora_chlorotica;48,2764856185591;2,20939560986068;1972;jean
allolobophora_chlorotica;48,2609793209486;2,21286694140652;1972;jean
allolobophora_chlorotica;48,3755048639853;2,16165357231043;1972;jean
allolobophora_chlorotica;47,431817874329;4,80245407339507;1972;jean
allolobophora_chlorotica;47,4734857985464;4,7455061382586;1972;jean
allolobophora_chlorotica;46,0739259982245;5,45173386601065;1972;jean
allolobophora_chlorotica;45,8835976700005;5,37268219365037;1972;jean
allolobophora_chlorotica;45,6717451617374;5,35697459854084;1972;jean
allolobophora_chlorotica;45,4362169443222;5,29635761375608;1972;jean
allolobophora_chlorotica;45,2597069735163;5,02945404710867;1972;jean
allolobophora_chlorotica;45,0898277908121;5,04737242125835;1972;jean
allolobophora_chlorotica;45,0931507043237;5,04804248965311;1972;jean
allolobophora_chlorotica;44,4881051449402;4,75102931044131;1972;jean
allolobophora_chlorotica;41,9489902111919;9,39384989586564;1972;jean
allolobophora_chlorotica;42,7185165508156;9,45528300092785;1972;jean
allolobophora_chlorotica;42,7338308384886;9,46064342426769;1972;jean
allolobophora_chlorotica;42,8087706913219;9,48290100203617;1972;jean
allolobophora_chlorotica;42,8109113656526;9,48500341323744;1972;jean
allolobophora_chlorotica;42,8774992034497;9,44309177301528;1972;jean
allolobophora_chlorotica;42,7297659078092;9,366856892017;1972;jean
allolobophora_chlorotica;42,605879300497;9,30478668804557;1972;jean
allolobophora_chlorotica;42,4721119780643;9,48490359934594;1972;jean
allolobophora_chlorotica;42,3029262686295;9,15717357886176;1972;jean
allolobophora_chlorotica;43,1910848836594;6,37171777870088;1972;jean
allolobophora_chlorotica;43,1243477794045;6,16743397138334;1972;jean
allolobophora_chlorotica;43,2391061081279;6,53225569085884;1972;jean
allolobophora_chlorotica;43,6983055420704;6,8485555740149;1972;jean
allolobophora_chlorotica;43,5851391500566;6,54701634134945;1972;jean
allolobophora_chlorotica;43,838979126952;7,46152754873385;1972;jean
allolobophora_chlorotica;43,9245643431894;7,47736013780186;1972;jean
allolobophora_chlorotica;43,9878522804417;7,55142144138769;1972;jean
allolobophora_chlorotica;43,7282796772615;7,2716545231256;1972;jean
allolobophora_chlorotica;43,956682840651;6,68581593229142;1972;jean
allolobophora_chlorotica;43,9518695128015;6,36492740079042;1972;jean
allolobophora_chlorotica;44,0473903512616;6,01392692517292;1972;jean
allolobophora_chlorotica;44,090993518987;6,23199017828783;1972;jean
allolobophora_chlorotica;43,9418624691747;5,75320013663394;1972;jean
allolobophora_chlorotica;43,8752372841155;5,45251955022016;1972;jean
allolobophora_chlorotica;43,8782744717543;5,44480077851617;1972;jean
allolobophora_chlorotica;43,9558613392785;5,28666373952697;1972;jean
allolobophora_chlorotica;44,0893046069206;5,40822154825751;1972;jean
allolobophora_chlorotica;44,2394388134194;5,60836229584996;1972;jean
allolobophora_chlorotica;44,2328650359506;5,85554785462637;1972;jean
allolobophora_chlorotica;44,3775696133047;5,51396338611758;1972;jean
allolobophora_chlorotica;44,4106519162874;5,25848759805474;1972;jean
allolobophora_chlorotica;44,0335863163572;4,99853328868998;1972;jean
allolobophora_chlorotica;43,050793564832;2,66477544773593;1972;jean
allolobophora_chlorotica;42,8745328092878;2,18533719111717;1972;jean
allolobophora_chlorotica;42,9171134477498;1,90189323890041;1972;jean
allolobophora_chlorotica;43,0863309949013;1,87666424534653;1972;jean
allolobophora_chlorotica;43,8990714780649;2,31620641359095;1972;jean
allolobophora_chlorotica;43,8843180866407;2,98433556762602;1972;jean
allolobophora_chlorotica;44,0995839650808;3,08189202936659;1972;jean
allolobophora_chlorotica;44,3509351764132;2,57416748481047;1972;jean
allolobophora_chlorotica;44,5542356751181;2,67266121429599;1972;jean
allolobophora_chlorotica;44,9877555428495;2,42170705146575;1972;jean
allolobophora_chlorotica;45,2109737538441;2,3383744862107;1972;jean
allolobophora_chlorotica;45,3946646376661;2,27682382729113;1972;jean
allolobophora_chlorotica;45,9546246525805;2,1681568531903;1972;jean
allolobophora_chlorotica;46,19594249932;2,25555817690782;1972;jean
allolobophora_chlorotica;46,5413609072909;3,21844208833662;1972;jean
allolobophora_chlorotica;46,6329061292234;3,6618864500736;1972;jean
allolobophora_chlorotica;47,6735058071746;4,74183279523816;1972;jean
allolobophora_chlorotica;47,7444288367467;4,76315295475717;1972;jean
allolobophora_chlorotica;47,7811167692471;4,85677194781892;1972;jean
allolobophora_chlorotica;47,7867752619361;5,06168453346707;1972;jean
allolobophora_chlorotica;47,7122385671361;5,38080590121717;1972;jean
allolobophora_chlorotica;47,6205524990481;5,5048216411018;1972;jean
allolobophora_chlorotica;47,5406312422718;5,69597796803621;1972;jean
allolobophora_chlorotica;47,4718261737262;5,63279361107821;1972;jean
allolobophora_chlorotica;46,2031632343271;4,24601576362428;1972;jean
allolobophora_chlorotica;46,1475695884719;4,09635529178135;1972;jean
allolobophora_chlorotica;46,1476484604551;4,09706992853787;1972;jean
allolobophora_chlorotica;45,9289493185783;3,95407078898203;1972;jean
allolobophora_chlorotica;45,9144572685721;3,8467602001173;1972;jean
allolobophora_chlorotica;45,8261486195328;3,49359815834278;1972;jean
allolobophora_chlorotica;45,8728335406951;3,04014568319477;1972;jean
allolobophora_chlorotica;45,8581220921986;2,92417489517894;1972;jean
allolobophora_chlorotica;45,2882159294301;2,67094391305749;1972;jean
allolobophora_chlorotica;45,2534146660444;2,53809370489629;1972;jean
allolobophora_chlorotica;45,0929029287123;1,93912051357387;1972;jean
allolobophora_chlorotica;44,6728167720628;1,95175658472622;1972;jean
allolobophora_chlorotica;44,6770749544219;1,94021913837843;1972;jean
allolobophora_chlorotica;43,4296820197051;0,580262531060004;1972;jean
allolobophora_chlorotica;43,7847687149456;0,00603553969707974;1972;jean
allolobophora_chlorotica;43,784174393805;0,0093491916808156;1972;jean
allolobophora_chlorotica;44,4604238925868;-0,375622465660325;1972;jean
allolobophora_chlorotica;44,3276134738296;0,0736014803808663;1972;jean
allolobophora_chlorotica;44,1970576482061;0,318122665565742;1972;jean
allolobophora_chlorotica;44,6585689917203;0,586045708279692;1972;jean
allolobophora_chlorotica;44,7007198556419;0,186408380101211;1972;jean
allolobophora_chlorotica;44,848904925138;0,0721583802939856;1972;jean
allolobophora_chlorotica;44,924124186754;-0,272433435000971;1972;jean
allolobophora_chlorotica;45,1509743100587;-0,434024167251015;1972;jean
allolobophora_chlorotica;45,1514321604532;-0,440915829836887;1972;jean
allolobophora_chlorotica;45,3791897148311;-0,443402652504429;1972;jean
allolobophora_chlorotica;45,3351046253219;-0,107775526397625;1972;jean
allolobophora_chlorotica;45,2714523717884;0,257316656171637;1972;jean
allolobophora_chlorotica;45,2445746870741;0,524904313195647;1972;jean
allolobophora_chlorotica;45,2048927855007;0,789870049249476;1972;jean
allolobophora_chlorotica;45,5153986129983;1,22909481576833;1972;jean
allolobophora_chlorotica;45,6262911512647;0,264542468465434;1972;jean
allolobophora_chlorotica;45,6497989968119;-0,231619406581442;1972;jean
allolobophora_chlorotica;45,9442555509029;-0,892104939030585;1972;jean
allolobophora_chlorotica;46,057041264937;-0,405476805890444;1972;jean
allolobophora_chlorotica;46,0473633889472;0,682927187854623;1972;jean
allolobophora_chlorotica;46,4143110961684;0,62829163405016;1972;jean
allolobophora_chlorotica;46,4032818515536;0,345132544039439;1972;jean
allolobophora_chlorotica;46,3953439436462;-0,0566408623853105;1972;jean
allolobophora_chlorotica;46,4119812183075;-0,688559248330806;1972;jean
allolobophora_chlorotica;46,4689896630479;-1,10640290930297;1972;jean
allolobophora_chlorotica;46,4655973906918;-1,47376211278841;1972;jean
allolobophora_chlorotica;46,7287117703643;-1,58269889272524;1972;jean
allolobophora_chlorotica;46,8311161397178;-1,1112303608281;1972;jean
allolobophora_chlorotica;47,3803072766202;-0,847273337487212;1972;jean
allolobophora_chlorotica;47,3258146257408;-1,16785294578225;1972;jean
allolobophora_chlorotica;47,14808177138;-1,52982487195751;1972;jean
allolobophora_chlorotica;47,8346726294754;-3,3992950334096;1972;jean
allolobophora_chlorotica;47,9687058631175;-3,89109942453406;1972;jean
allolobophora_chlorotica;46,6776688645009;4,63717769993689;1972;jean
allolobophora_chlorotica;46,6748191506591;4,63253233942906;1972;jean
allolobophora_chlorotica;46,4373108575222;4,24377634506843;1972;jean
