taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
7969485	Rhynchelmis croatanensis Fend & Lenat, 2010	7969485	Rhynchelmis croatanensis Fend & Lenat, 2010	5	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis croatanensis	7969485	
9857001	BOLD:ACQ6138	9857001	BOLD:ACQ6138	1	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus melanotus	9043909	
4411008	Trichodrilus intermedius (Fauvel, 1903)	4411008	Trichodrilus intermedius (Fauvel, 1903)	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Trichodrilus	2307987	Trichodrilus intermedius	4411008	
2308001	Eclipidrilus daneus Cook, 1966	2308001	Eclipidrilus daneus Cook, 1966	28	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Eclipidrilus	2308000	Eclipidrilus daneus	2308001	
6964	Lumbriculidae	6964	Lumbriculidae	10701	FAMILY	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964					
4410980	Trichodrilus capilliformis Rodriguez & Giani, 1994	4410980	Trichodrilus capilliformis Rodriguez & Giani, 1994	5	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Trichodrilus	2307987	Trichodrilus capilliformis	4410980	
10244972	BOLD:ACW0044	10244972	BOLD:ACW0044	3	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964					
8168358	Rhynchelmis klamathensis Fend, 2014	8168358	Rhynchelmis klamathensis Fend, 2014	13	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis klamathensis	8168358	
9108604	Wsewolodus mixtus Semernoy, 2004	9108604	Wsewolodus mixtus Semernoy, 2004	4	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Wsewolodus	4812148	Wsewolodus mixtus	9108604	
9726244	Euaxes filirostris Grube, 1844	2307981	Rhynchelmis limosella Hoffmeister, 1843	3	SPECIES	SYNONYM	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis limosella	2307981	
9906078	BOLD:ACP9935	9906078	BOLD:ACP9935	1	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Kincaidiana	2307982	Kincaidiana hexatheca	2307983	
10259284	Euaxes baicalensis Grube, 1873	9254689	Teleuscolex baicalensis (Grube, 1873)	1	SPECIES	SYNONYM	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Teleuscolex	4812150	Teleuscolex baicalensis	9254689	
2308006	Eclipidrilus fontanus Wassel, 1984	2308006	Eclipidrilus fontanus Wassel, 1984	7	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Eclipidrilus	2308000	Eclipidrilus fontanus	2308006	
4411018	Bythonomus Grube, 1880	2308011	Stylodrilus Claparède, 1862	11	GENUS	SYNONYM	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011			
8949915	Altmanella lenati Fend, 2009	8949915	Altmanella lenati Fend, 2009	10	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Altmanella	4812146	Altmanella lenati	8949915	
10322628	BOLD:ACQ1873	10322628	BOLD:ACQ1873	1	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973			
9582977	Styloscolex macer Sokolskaya, 1976	9582977	Styloscolex macer Sokolskaya, 1976	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Styloscolex	2307967	Styloscolex macer	9582977	
4410994	Trichodrilus claparedei Hrabĕ, 1938	4410994	Trichodrilus claparedei Hrabĕ, 1938	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Trichodrilus	2307987	Trichodrilus claparedei	4410994	
8735681	Phagodrilus macnabi McKey-Fender, 1988	8735681	Phagodrilus macnabi McKey-Fender, 1988	6	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Phagodrilus	4812143	Phagodrilus macnabi	8735681	
9245549	Kincaidiana smithi Fend & Rodriguez, 2017	9245549	Kincaidiana smithi Fend & Rodriguez, 2017	6	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Kincaidiana	2307982	Kincaidiana smithi	9245549	
10416280	BOLD:AAJ8441	10416280	BOLD:AAJ8441	1	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Trichodrilus	2307987			
4812146	Altmanella Fend, 2009	4812146	Altmanella Fend, 2009	5	GENUS	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Altmanella	4812146			
9900299	Lamprodrilus satyriscus tetratheca Michaelsen, 1905	9900299	Lamprodrilus satyriscus tetratheca Michaelsen, 1905	7	SUBSPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus satyriscus	9190377	
2308017	Tatriella slovenica Hrabĕ, 1939	2308017	Tatriella slovenica Hrabĕ, 1939	50	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Tatriella	2308016	Tatriella slovenica	2308017	
5194010	Lamprodrilus wagneri Michaelsen, 1901	5194010	Lamprodrilus wagneri Michaelsen, 1901	44	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus wagneri	5194010	
10171657	BOLD:ACQ1872	10171657	BOLD:ACQ1872	1	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis gustafsoni	8768375	
4411001	Trichodrilus angelieri Giani & Rodriguez, 1994	4411001	Trichodrilus angelieri Giani & Rodriguez, 1994	5	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Trichodrilus	2307987	Trichodrilus angelieri	4411001	
10302664	BOLD:ACQ5064	10302664	BOLD:ACQ5064	14	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis alyonae	9131367	
9306783	Stylodrilus suputensis Timm, 1995	9306783	Stylodrilus suputensis Timm, 1995	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011	Stylodrilus suputensis	9306783	
2308018	Lumbriculus Grube, 1844	2308018	Lumbriculus Grube, 1844	730	GENUS	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lumbriculus	2308018			
10388290	Lamprodrilus satyriscus ditheca Michaelsen, 1901	10388290	Lamprodrilus satyriscus ditheca Michaelsen, 1901	9	SUBSPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus satyriscus	9190377	
10764009	BOLD:AEC5767	10764009	BOLD:AEC5767	2	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964					
7727318	Lamprodrilus isoporus Michaelsen, 1901	7727318	Lamprodrilus isoporus Michaelsen, 1901	212	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus isoporus	7727318	
2307973	Rhynchelmis Hoffmeister, 1843	2307973	Rhynchelmis Hoffmeister, 1843	93	GENUS	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973			
2307989	Trichodrilus culveri Cook, 1975	2307989	Trichodrilus culveri Cook, 1975	4	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Trichodrilus	2307987	Trichodrilus culveri	2307989	
9560126	Lumbriculus olgae Sokolskaya, 1976	9560126	Lumbriculus olgae Sokolskaya, 1976	11	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lumbriculus	2308018	Lumbriculus olgae	9560126	
2308009	Mesoporodrilus asymmetricus Smith, 1896	2308008	Eclipidrilus asymmetricus (Smith, 1896)	1	SPECIES	SYNONYM	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Eclipidrilus	2308000	Eclipidrilus asymmetricus	2308008	
10338275	BOLD:AAX0665	10338275	BOLD:AAX0665	1	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009			
10021069	BOLD:AAG4731	10021069	BOLD:AAG4731	11	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lumbriculus	2308018			
4411013	Lumbriculus kareliensis Popčhenko, 1976	2308023	Lumbriculus variegatus (Müller, 1774)	4	SPECIES	SYNONYM	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lumbriculus	2308018	Lumbriculus variegatus	2308023	
2307969	Styloscolex baicalensis Michaelsen, 1901	2307969	Styloscolex baicalensis Michaelsen, 1901	21	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Styloscolex	2307967	Styloscolex baicalensis	2307969	
8838101	Rhynchelmis gilensis Fend & Brinkhurst, 2000	8838101	Rhynchelmis gilensis Fend & Brinkhurst, 2000	9	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis gilensis	8838101	
4411034	Bythonomus subcarpathicus Hrabě, 1929	4411033	Stylodrilus subcarpathicus Hrabĕ, 1929	1	SPECIES	SYNONYM	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011	Stylodrilus subcarpathicus	4411033	
9062383	Eremidrilus coyote Fend & Rodriguez, 2003	9062383	Eremidrilus coyote Fend & Rodriguez, 2003	21	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Eremidrilus	4812145	Eremidrilus coyote	9062383	
9401332	Lamprodrilus isossimovi Morev, 1982	9401332	Lamprodrilus isossimovi Morev, 1982	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus isossimovi	9401332	
10438435	BOLD:ADK2657	10438435	BOLD:ADK2657	2	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964					
2307977	Sutroa alpestris Eisen, 1892	2307975	Rhynchelmis rostrata (Eisen, 1888)	1	SPECIES	SYNONYM	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis rostrata	2307975	
10287080	BOLD:AAW6379	10287080	BOLD:AAW6379	1	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Teleuscolex	4812150	Teleuscolex baicalensis	9254689	
9060445	Stylodrilus insperatus Semernoy, 2004	9060445	Stylodrilus insperatus Semernoy, 2004	7	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011	Stylodrilus insperatus	9060445	
9361513	Stylodrilus minutus Hrabĕ, 1970	9361513	Stylodrilus minutus Hrabĕ, 1970	3	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011	Stylodrilus minutus	9361513	
10431979	BOLD:AAX0662	10431979	BOLD:AAX0662	1	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus polytoreutus	8796401	
8946656	Phagodrilus perditus McKey-Fender, 2001	8946656	Phagodrilus perditus McKey-Fender, 2001	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Phagodrilus	4812143	Phagodrilus perditus	8946656	
10358358	BOLD:AAH9923	10358358	BOLD:AAH9923	1	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011	Stylodrilus parvus	4411026	
4411009	Trichodriloides intermedius Fauvel, 1903	4411008	Trichodrilus intermedius (Fauvel, 1903)	2	SPECIES	SYNONYM	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Trichodrilus	2307987	Trichodrilus intermedius	4411008	
9963645	BOLD:AAH9924	9963645	BOLD:AAH9924	2	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011	Stylodrilus parvus	4411026	
9872552	BOLD:AAJ1534	9872552	BOLD:AAJ1534	2	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Agriodrilus	4812138	Agriodrilus vermivorus	8954814	
9139174	Thinodrilus genitosetosus Holmquist, 1976	9139174	Thinodrilus genitosetosus Holmquist, 1976	137	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Thinodrilus	4812172	Thinodrilus genitosetosus	9139174	
10382456	BOLD:AAJ4605	10382456	BOLD:AAJ4605	1	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011	Stylodrilus opisthoannulatus	9600820	
4411020	Bythonomus absoloni Hrabĕ, 1970	4411019	Stylodrilus absoloni (Hrabĕ, 1970)	2	SPECIES	SYNONYM	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011	Stylodrilus absoloni	4411019	
10396152	BOLD:ADK3249	10396152	BOLD:ADK3249	1	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964					
4411056	Rhynchelmis granuensis Hrabĕ, 1961	4411056	Rhynchelmis granuensis Hrabĕ, 1961	5	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis granuensis	4411056	
8364489	Pararhynchelmis murdocki Fend & Lenat, 2010	8364489	Pararhynchelmis murdocki Fend & Lenat, 2010	7	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Pararhynchelmis	7533392	Pararhynchelmis murdocki	8364489	
10684494	BOLD:ADR6062	10684494	BOLD:ADR6062	1	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964					
2308023	Lumbriculus variegatus (Müller, 1774)	2308023	Lumbriculus variegatus (Müller, 1774)	12680	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lumbriculus	2308018	Lumbriculus variegatus	2308023	
4410984	Trichodrilus hrabei Cook, 1967	4410984	Trichodrilus hrabei Cook, 1967	8	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Trichodrilus	2307987	Trichodrilus hrabei	4410984	
8933330	Phagodrilus balchi McKey-Fender, 2001	8933330	Phagodrilus balchi McKey-Fender, 2001	6	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Phagodrilus	4812143	Phagodrilus balchi	8933330	
7688458	Lumbricus variegatus inconstans Smith, 1895	2308020	Lumbriculus inconstans (Smith, 1895)	1	SUBSPECIES	SYNONYM	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lumbriculus	2308018	Lumbriculus inconstans	2308020	
8911290	Lamprodrilus bulbosus Izosimov, 1962	8911290	Lamprodrilus bulbosus Izosimov, 1962	11	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus bulbosus	8911290	
8985256	Rhynchelmis utahensis Fend & Brinkhurst, 2000	8985256	Rhynchelmis utahensis Fend & Brinkhurst, 2000	15	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis utahensis	8985256	
2307987	Trichodrilus Claparède, 1862	2307987	Trichodrilus Claparède, 1862	189	GENUS	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Trichodrilus	2307987			
8951739	Styloscolex choryoidalis Izosimov, 1962	8951739	Styloscolex choryoidalis Izosimov, 1962	12	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Styloscolex	2307967	Styloscolex choryoidalis	8951739	
10819351	Stylodrilus tofaceus Rodriguez, Vučković & Kerovec, 2020	10819351	Stylodrilus tofaceus Rodriguez, Vučković & Kerovec, 2020	4	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011	Stylodrilus tofaceus	10819351	
4411007	Trichodrilus drimi Karaman, 1986	4411007	Trichodrilus drimi Karaman, 1986	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Trichodrilus	2307987	Trichodrilus drimi	4411007	
10641515	BOLD:AAN6779	10641515	BOLD:AAN6779	5	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964					
7792364	Eclipidrilus pacificus Fend, 2005	7792364	Eclipidrilus pacificus Fend, 2005	24	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Eclipidrilus	2308000	Eclipidrilus pacificus	7792364	
8760620	Lamprodrilus achaetus Izosimov, 1962	8760620	Lamprodrilus achaetus Izosimov, 1962	51	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus achaetus	8760620	
9158448	Stylodrilus mariae Achurra, Rodriguez & Erséus, 2015	9158448	Stylodrilus mariae Achurra, Rodriguez & Erséus, 2015	8	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011	Stylodrilus mariae	9158448	
9728274	Trichodrilus strandi campoyi Rodriguez, 1988	4411003	Trichodrilus campoyi Rodriguez, 1988	1	SUBSPECIES	SYNONYM	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Trichodrilus	2307987	Trichodrilus campoyi	4411003	
8251822	Rhynchelmis brachycephala Michaelsen, 1901	8251822	Rhynchelmis brachycephala Michaelsen, 1901	51	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis brachycephala	8251822	
9416909	Styloscolex tetrathecus Burow, 1931	9416909	Styloscolex tetrathecus Burow, 1931	10	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Styloscolex	2307967	Styloscolex tetrathecus	9416909	
4411031	Stylodrilus glandulosus Giani & Martínez-Ansemil, 1984	4411031	Stylodrilus glandulosus Giani & Martínez-Ansemil, 1984	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011	Stylodrilus glandulosus	4411031	
10324628	BOLD:ACP9782	10324628	BOLD:ACP9782	1	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011	Stylodrilus parvus	4411026	
10454149	BOLD:ACQ3903	10454149	BOLD:ACQ3903	4	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis tetratheca	4411051	
4410999	Trichodrilus metohiensis Karaman, 1986	4410999	Trichodrilus metohiensis Karaman, 1986	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Trichodrilus	2307987	Trichodrilus metohiensis	4410999	
9664323	Muliercula casta Timm, 1995	9518016	Eumuliercula casta (Timm, 1995)	1	SPECIES	SYNONYM	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Eumuliercula	4813884	Eumuliercula casta	9518016	
2308012	Stylodrilus beattiei Cook, 1975	2308012	Stylodrilus beattiei Cook, 1975	13	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011	Stylodrilus beattiei	2308012	
8822078	Altmanella idahoensis Fend, 2009	8822078	Altmanella idahoensis Fend, 2009	23	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Altmanella	4812146	Altmanella idahoensis	8822078	
9208554	Lamprodrilus michaelseni carpathicus Botea, 1978	9208554	Lamprodrilus michaelseni carpathicus Botea, 1978	1	SUBSPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus michaelseni	8847813	
10001167	BOLD:AAW6384	10001167	BOLD:AAW6384	1	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Teleuscolex	4812150	Teleuscolex korotneffi	9562758	
9661576	Stylodrilus curvithecus Collado, Martínez-Ansemil & Giani, 1993	9661576	Stylodrilus curvithecus Collado, Martínez-Ansemil & Giani, 1993	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011	Stylodrilus curvithecus	9661576	
8820276	Stylodrilus subitus Semernoy, 2004	8820276	Stylodrilus subitus Semernoy, 2004	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011	Stylodrilus subitus	8820276	
10722978	Eremidrilus montanensis Fend & Rodriguez, 2020	10722978	Eremidrilus montanensis Fend & Rodriguez, 2020	4	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Eremidrilus	4812145	Eremidrilus montanensis	10722978	
2308015	Stylodrilus heringianus Claparède, 1862	2308015	Stylodrilus heringianus Claparède, 1862	4914	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011	Stylodrilus heringianus	2308015	
10424053	Teleuscolex korotneffi gracilis Michaelsen, 1901	10424053	Teleuscolex korotneffi gracilis Michaelsen, 1901	14	SUBSPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Teleuscolex	4812150	Teleuscolex korotneffi	9562758	
9913867	Claparedeilla asiatica Michaelsen, 1901	9081714	Stylodrilus asiaticus (Michaelsen, 1901)	3	SPECIES	SYNONYM	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011	Stylodrilus asiaticus	9081714	
9434113	Lamprodrilus jamburaensis Hrabĕ, 1980	9434113	Lamprodrilus jamburaensis Hrabĕ, 1980	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus jamburaensis	9434113	
9162075	Phagodrilus stellatus McKey-Fender, 2001	9162075	Phagodrilus stellatus McKey-Fender, 2001	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Phagodrilus	4812143	Phagodrilus stellatus	9162075	
10539940	Lamprodrilus wagneri var. longus Izosimov, 1962	10539940	Lamprodrilus wagneri var. longus Izosimov, 1962	9	VARIETY	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus wagneri	5194010	
10633578	Lamprodrilus pygmaeus glandulosa, 1901	10633578	Lamprodrilus pygmaeus glandulosa, 1901	6	SUBSPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus pygmaeus	8903571	
7928582	Martinidrilus carolinensis Fend & Lenat, 2007	7928582	Martinidrilus carolinensis Fend & Lenat, 2007	14	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Martinidrilus	4812141	Martinidrilus carolinensis	7928582	
9505582	Rhynchelmis anomala Semernoy, 2004	9505582	Rhynchelmis anomala Semernoy, 2004	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis anomala	9505582	
2307990	Trichodrilus allobrogum Claparède, 1862	2307990	Trichodrilus allobrogum Claparède, 1862	31	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Trichodrilus	2307987	Trichodrilus allobrogum	2307990	
7735867	Rhynchelmis malevici (Sokolskaja, 1983)	7735867	Rhynchelmis malevici (Sokolskaja, 1983)	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis malevici	7735867	
