species,latitude,longitude,datasource,year
Allolobophora chlorotica,50.560001,1.46,GBIF,2009
Aporrectodea caliginosa,49.48,0.93,GBIF,2008
Dendrobaena octaedra,49.419998,0.52,GBIF,2008
Lumbricus terrestris,50.869999,1.85,GBIF,2011
Lumbricus terrestris,50.825771,12.888941,GBIF,2021
Lumbricus terrestris,49.263336,8.522344,GBIF,2013
Lumbricus terrestris,50.856415,6.156889,GBIF,2017
Lumbricus terrestris,49.114891,10.390591,GBIF,2017
Lumbricus terrestris,50.79216,8.709519,GBIF,2018
Eisenia fetida,50.856415,6.156889,GBIF,2019
Lumbricus terrestris,54.056263,12.228727,GBIF,2013
Lumbricus terrestris,51.578083,14.614563,GBIF,2014
Lumbricus terrestris,50.736019,11.476287,GBIF,2017
Lumbricus terrestris,52.43684,9.218407,GBIF,2012
Lumbricus terrestris,50.856415,6.156889,GBIF,2020
Lumbricus terrestris,49.114105,10.395103,GBIF,2016
Lumbricus terrestris,52.672978,-1.218358,GBIF,2014
Lumbricus rubellus,52.669018,-1.304198,GBIF,2013
Lumbricus terrestris,52.669114,-0.598575,GBIF,2020
Lumbricus rubellus,52.645276,-1.243978,GBIF,2013
Dendrobaena veneta,52.622844,-1.409813,GBIF,2017
Lumbricus terrestris,52.643757,-1.152371,GBIF,2015
Eisenia fetida,52.612285,-1.120562,GBIF,2017
Allolobophora chlorotica,52.737613,-1.546007,GBIF,1987
Lumbricus terrestris,52.647963,-1.242453,GBIF,2009
Eiseniella tetraedra,52.529184,-1.225335,GBIF,2013
Allolobophora chlorotica,52.504082,-1.236089,GBIF,2011
Aporrectodea longa,52.608701,-1.153048,GBIF,2013
Allolobophora chlorotica,52.606914,-1.15456,GBIF,2013
Eisenia fetida,52.588375,-1.079636,GBIF,2016
Eisenia fetida,52.647833,-1.243268,GBIF,2016
Eisenia fetida,52.624349,-1.087228,GBIF,2015
Eisenia fetida,52.647833,-1.243268,GBIF,2016
Eisenia fetida,52.61999,-1.129122,GBIF,2017
Allolobophora chlorotica,52.647834,-1.243416,GBIF,2013
Eisenia fetida,52.783183,-0.939125,GBIF,2015
Enterion cyaneum,64.231953,12.311959,GBIF,2019
Eiseniella tetraedra,59.929268,11.469034,GBIF,2001
Lumbricus rubellus,59.421668,5.257229,GBIF,2015
Lumbricus rubellus,59.308672,4.873567,GBIF,2012
Eiseniella tetraedra,59.939304,10.998703,GBIF,2015
Eiseniella tetraedra,59.942796,10.948253,GBIF,2010
Aporrectodea caliginosa,61.074193,6.581103,GBIF,2017
Enterion cyaneum,59.269309,10.457755,GBIF,2017
Aporrectodea caliginosa,59.524338,10.195941,GBIF,2018
Aporrectodea limicola,49.230663,-2.09746,GBIF,2016
Aporrectodea caliginosa,49.233001,-2.093926,GBIF,2016
Enterion cyaneum,49.17,-2.1687,GBIF,2017
Bimastos eiseni,49.222968,-2.039488,GBIF,2016
Eophila icterica,49.2078,-2.1233,GBIF,2017
Lumbricus castaneus,49.212089,-2.16491,GBIF,2016
Allolobophora chlorotica,49.2176,-2.1159,GBIF,2017
Eophila icterica,49.233001,-2.093926,GBIF,2016
Bimastos rubidus,49.203,-2.1401,GBIF,2017
Enterion cyaneum,49.234,-2.0936,GBIF,2017
Allolobophora chlorotica,49.1775,-2.18288,GBIF,2017
Aporrectodea rosea,49.234,-2.0936,GBIF,2017
Allolobophora chlorotica,49.212089,-2.16491,GBIF,2016
Bimastos rubidus,49.2176,-2.1159,GBIF,2017
Aporrectodea limicola,49.234,-2.0936,GBIF,2017
Aporrectodea caliginosa,49.181652,-2.210582,GBIF,2016
Allolobophora chlorotica,49.203,-2.1401,GBIF,2016
Aporrectodea limicola,49.233,-2.0939,GBIF,2017
Dendrobaena attemsi,49.211526,-2.164017,GBIF,2016
Allolobophora chlorotica,49.234,-2.0936,GBIF,2017
Lumbricus rubellus,49.17,-2.1687,GBIF,2017
Eophila icterica,49.23276,-2.093429,GBIF,2016
Lumbricus castaneus,49.17708,-2.18304,GBIF,2017
Aporrectodea caliginosa,49.19322,-2.037027,GBIF,2016
Lumbricus rubellus,49.181652,-2.210582,GBIF,2016
Bimastos rubidus,49.2096,-2.1233,GBIF,2017
Bimastos rubidus,49.222968,-2.039488,GBIF,2016
Lumbricus castaneus,49.230663,-2.09746,GBIF,2016
Dendrobaena attemsi,49.2096,-2.1233,GBIF,2017
Eisenia fetida,49.203,-2.1401,GBIF,2016
Dendrobaena attemsi,49.222968,-2.039488,GBIF,2016
Lumbricus rubellus,49.2078,-2.1233,GBIF,2017
Dendrobaena attemsi,49.17781,-2.18114,GBIF,2017
Dendrobaena attemsi,49.193076,-2.037495,GBIF,2016
Octolasion lacteum,49.2078,-2.1233,GBIF,2017
Dendrobaena octaedra,49.230663,-2.09746,GBIF,2016
Aporrectodea caliginosa,49.212053,-2.164183,GBIF,2016
Aporrectodea longa,49.2176,-2.1159,GBIF,2017
Lumbricus castaneus,49.233001,-2.093926,GBIF,2016
Aporrectodea caliginosa,49.203,-2.1401,GBIF,2016
Bimastos rubidus,49.230663,-2.09746,GBIF,2016
Lumbricus rubellus,49.211526,-2.164017,GBIF,2016
Bimastos eiseni,49.2093,-2.1226,GBIF,2017
Lumbricus castaneus,49.233,-2.0939,GBIF,2017
Aporrectodea caliginosa,49.234,-2.0936,GBIF,2017
Lumbricus castaneus,49.2451,-2.2433,GBIF,2017
Bimastos rubidus,49.203,-2.1401,GBIF,2017
Dendrobaena octaedra,49.222968,-2.039488,GBIF,2016
Aporrectodea caliginosa,49.2078,-2.1233,GBIF,2017
Aporrectodea rosea,49.203,-2.1401,GBIF,2017
Aporrectodea caliginosa,49.2451,-2.2433,GBIF,2017
Eiseniella tetraedra,49.2078,-2.1233,GBIF,2017
Enterion cyaneum,49.233001,-2.093926,GBIF,2016
Allolobophora chlorotica,49.203,-2.1401,GBIF,2017
Lumbricus terrestris,49.233001,-2.093926,GBIF,2016
Enterion cyaneum,49.23276,-2.093429,GBIF,2016
Aporrectodea limicola,49.23276,-2.093429,GBIF,2016
Eisenia fetida,49.23276,-2.093429,GBIF,2016
Lumbricus terrestris,49.203,-2.1401,GBIF,2017
Eisenia fetida,49.203,-2.1401,GBIF,2017
Eisenia fetida,49.2078,-2.1233,GBIF,2017
Lumbricus rubellus,49.222968,-2.039488,GBIF,2016
Aporrectodea rosea,49.234,-2.0936,GBIF,2017
Dendrobaena attemsi,49.230663,-2.09746,GBIF,2016
Aporrectodea rosea,49.233001,-2.093926,GBIF,2016
Lumbricus rubellus,49.23276,-2.093429,GBIF,2016
Bimastos rubidus,49.222968,-2.039488,GBIF,2016
Eisenia fetida,49.203,-2.1401,GBIF,2017
Eisenia fetida,49.2093,-2.1226,GBIF,2017
Aporrectodea longa,49.233001,-2.093926,GBIF,2016
Octolasion lacteum,49.19322,-2.037027,GBIF,2016
Lumbricus castaneus,49.2501,-2.2483,GBIF,2017
Aporrectodea caliginosa,49.233,-2.0939,GBIF,2017
Aporrectodea rosea,49.212053,-2.164183,GBIF,2016
Aporrectodea longa,49.17,-2.1687,GBIF,2017
Enterion cyaneum,49.2451,-2.2433,GBIF,2017
Bimastos eiseni,49.2096,-2.1233,GBIF,2017
Allolobophora chlorotica,49.203,-2.1401,GBIF,2017
Aporrectodea caliginosa,49.203,-2.1401,GBIF,2017
Aporrectodea rosea,49.222968,-2.039488,GBIF,2016
Aporrectodea caliginosa,49.17,-2.1687,GBIF,2017
Lumbricus terrestris,49.233,-2.0939,GBIF,2017
Aporrectodea limicola,49.181652,-2.210582,GBIF,2016
Aporrectodea caliginosa,49.203,-2.1401,GBIF,2017
Allolobophora chlorotica,49.2451,-2.2433,GBIF,2017
Bimastos eiseni,49.181652,-2.210582,GBIF,2016
Aporrectodea rosea,49.233,-2.0939,GBIF,2017
Aporrectodea limicola,49.233001,-2.093926,GBIF,2016
Aporrectodea rosea,49.2176,-2.1159,GBIF,2017
Dendrobaena attemsi,49.2093,-2.1226,GBIF,2017
Dendrobaena attemsi,49.222331,-2.040467,GBIF,2016
Lumbricus terrestris,49.181652,-2.210582,GBIF,2016
Eiseniella tetraedra,49.222331,-2.040467,GBIF,2016
Aporrectodea caliginosa,49.203,-2.1401,GBIF,2017
Lumbricus rubellus,49.19322,-2.037027,GBIF,2016
Lumbricus terrestris,49.193076,-2.037495,GBIF,2016
Octolasion lacteum,49.230663,-2.09746,GBIF,2016
Enterion festivum,49.19322,-2.037027,GBIF,2016
Aporrectodea longa,49.2501,-2.2483,GBIF,2017
Lumbricus rubellus,49.233001,-2.093926,GBIF,2016
Eiseniella tetraedra,64.04735,16.76939,GBIF,1997
Eiseniella tetraedra,56.89657,14.55644,GBIF,2015
Eiseniella tetraedra,62.53652,13.86445,GBIF,1995
Eiseniella tetraedra,59.26276,15.13804,GBIF,1996
Lumbricus terrestris,48.185089,8.980465,GBIF,2013
Lumbricus terrestris,50.704868,6.627252,GBIF,2013
Lumbricus terrestris,49.797028,8.256462,GBIF,2012
Bimastos rubidus,50.815269,7.23242,GBIF,2016
Lumbricus terrestris,52.427731,13.425164,GBIF,2010
Lumbricus terrestris,50.856415,6.156889,GBIF,2017
Lumbricus terrestris,51.836956,12.571117,GBIF,2020
Lumbricus terrestris,50.582092,7.2999,GBIF,2011
Allolobophora chlorotica,52.454048,13.304658,GBIF,1995
Lumbricus terrestris,53.536789,10.223379,GBIF,2012
Lumbricus terrestris,52.418377,9.419003,GBIF,2011
Lumbricus terrestris,50.948425,6.752472,GBIF,2011
Lumbricus terrestris,50.416832,8.182068,GBIF,2015
Lumbricus terrestris,50.973755,11.62356,GBIF,2021
Lumbricus terrestris,52.380211,7.767162,GBIF,2014
Eisenia fetida,51.434002,7.030202,GBIF,2021
Lumbricus rubellus,52.025566,7.652321,GBIF,2013
Dendrobaena octaedra,50.893639,7.11609,GBIF,2016
Lumbricus terrestris,51.813457,9.895956,GBIF,2016
Lumbricus terrestris,50.406498,8.966614,GBIF,2020
Lumbricus terrestris,53.572071,9.948024,GBIF,2017
Lumbricus terrestris,50.416176,8.227386,GBIF,2017
Lumbricus terrestris,50.704868,6.627252,GBIF,2014
Lumbricus terrestris,50.856415,6.156889,GBIF,2021
Lumbricus terrestris,53.201233,9.200271,GBIF,2011
Lumbricus terrestris,50.856415,6.156889,GBIF,2018
Lumbricus terrestris,50.856415,6.156889,GBIF,2013
Lumbricus terrestris,51.03207,11.508865,GBIF,2015
Lumbricus terrestris,50.856415,6.156889,GBIF,2020
Lumbricus terrestris,49.996044,8.844852,GBIF,2013
Lumbricus terrestris,51.141582,9.497343,GBIF,2020
Lumbricus terrestris,49.107983,8.373041,GBIF,2020
Lumbricus terrestris,50.128666,8.583713,GBIF,2015
Lumbricus terrestris,54.140667,12.079296,GBIF,2021
Lumbricus terrestris,49.751865,9.579594,GBIF,2016
Lumbricus terrestris,50.43055,8.655005,GBIF,2012
Aporrectodea longa,63.726781,11.292838,GBIF,2017
Lumbricus rubellus,63.726276,11.297554,GBIF,2021
Enterion cyaneum,62.287054,7.209124,GBIF,2020
Eiseniella tetraedra,59.979041,11.07859,GBIF,1998
Eisenia fetida,59.262161,10.401656,GBIF,2013
Lumbricus rubellus,59.276258,10.39102,GBIF,2017
Lumbricus rubellus,63.72828,11.286712,GBIF,2019
Aporrectodea rosea,63.38268,10.385719,GBIF,2019
Lumbricus terrestris,50.575973,8.646675,GBIF,2005
Allolobophora chlorotica,51.425967,-2.778788,GBIF,2015
Aporrectodea rosea,51.429766,-2.373779,GBIF,2013
Lumbricus terrestris,51.442995,-2.63951,GBIF,2009
Aporrectodea rosea,51.426614,-2.386396,GBIF,2013
Aporrectodea rosea,51.425967,-2.778788,GBIF,2015
Dendrobaena octaedra,51.424178,-2.77732,GBIF,2016
Eiseniella tetraedra,51.460835,-2.80817,GBIF,2017
Aporrectodea caliginosa,51.426242,-2.3874,GBIF,2013
Octolasion lacteum,51.413346,-2.713149,GBIF,2016
Eiseniella tetraedra,51.440418,-2.768963,GBIF,2016
Dendrobaena attemsi,51.424178,-2.77732,GBIF,2015
Aporrectodea caliginosa,51.425967,-2.778788,GBIF,2016
Bimastos eiseni,51.444099,-2.756075,GBIF,2016
Aporrectodea rosea,51.429494,-2.382925,GBIF,2013
Bimastos eiseni,51.424178,-2.77732,GBIF,2015
Aporrectodea rosea,51.426286,-2.384969,GBIF,2013
Aporrectodea longa,51.626899,-2.500446,GBIF,2010
Aporrectodea longa,51.428517,-2.379019,GBIF,2013
Lumbricus castaneus,51.429261,-2.382477,GBIF,2013
Aporrectodea rosea,51.426298,-2.386623,GBIF,2013
Dendrobaena veneta,51.425967,-2.778788,GBIF,2015
Aporrectodea rosea,51.426364,-2.385905,GBIF,2013
Aporrectodea longa,51.426446,-2.38556,GBIF,2013
Eiseniella tetraedra,51.440189,-2.769606,GBIF,2015
Allolobophora chlorotica,51.429622,-2.39298,GBIF,2013
Aporrectodea longa,51.429073,-2.382404,GBIF,2013
Lumbricus castaneus,51.430078,-2.374616,GBIF,2013
Aporrectodea caliginosa,51.428804,-2.392815,GBIF,2013
Eiseniella tetraedra,51.424178,-2.77732,GBIF,2015
Aporrectodea caliginosa,51.429326,-2.381917,GBIF,2013
Aporrectodea rosea,51.64183,-2.411085,GBIF,2000
Lumbricus rubellus,51.440418,-2.768963,GBIF,2016
Lumbricus rubellus,51.4315,-2.684662,GBIF,2017
Lumbricus rubellus,51.409071,-2.593028,GBIF,2011
Aporrectodea rosea,51.4315,-2.684662,GBIF,2017
Bimastos rubidus,51.458556,-2.670673,GBIF,2017
Lumbricus terrestris,51.411762,-2.62031,GBIF,2017
Lumbricus rubellus,51.460835,-2.80817,GBIF,2017
Aporrectodea caliginosa,51.426364,-2.385905,GBIF,2013
Allolobophora chlorotica,51.386474,-2.768058,GBIF,2015
Allolobophora chlorotica,51.386474,-2.768058,GBIF,2015
Aporrectodea longa,51.43038,-2.375726,GBIF,2013
Aporrectodea caliginosa,51.429506,-2.392749,GBIF,2013
Allolobophora chlorotica,51.426298,-2.386623,GBIF,2013
Allolobophora chlorotica,51.429326,-2.381917,GBIF,2013
Satchellius mammalis,51.440189,-2.769606,GBIF,2015
Aporrectodea caliginosa,51.426223,-2.385069,GBIF,2013
Enterion cyaneum,51.406555,-2.72095,GBIF,2015
Lumbricus castaneus,51.462905,-2.767901,GBIF,2017
Dendrobaena octaedra,51.458556,-2.670673,GBIF,2017
Eisenia fetida,51.425967,-2.778788,GBIF,2015
Aporrectodea rosea,51.440418,-2.768963,GBIF,2016
Lumbricus castaneus,51.4315,-2.684662,GBIF,2017
Lumbricus rubellus,51.426156,-2.38609,GBIF,2013
Aporrectodea rosea,51.429271,-2.393164,GBIF,2013
Lumbricus castaneus,51.462024,-2.765008,GBIF,2017
Allolobophora chlorotica,51.413346,-2.713149,GBIF,2016
Bimastos rubidus,51.38601,-2.770206,GBIF,2015
Bimastos eiseni,51.457543,-2.828982,GBIF,2017
Allolobophora chlorotica,51.4295,-2.38363,GBIF,2013
Allolobophora chlorotica,51.426286,-2.384969,GBIF,2013
Allolobophora chlorotica,51.460835,-2.80817,GBIF,2017
Aporrectodea caliginosa,51.42991,-2.373622,GBIF,2013
Satchellius mammalis,51.424178,-2.77732,GBIF,2016
Lumbricus terrestris,51.563496,-2.636872,GBIF,2013
Lumbricus castaneus,51.425967,-2.778788,GBIF,2015
Aporrectodea longa,51.352409,-2.880933,GBIF,2013
Lumbricus rubellus,51.633486,-2.416428,GBIF,2010
Eisenia fetida,51.457543,-2.828982,GBIF,2017
Aporrectodea caliginosa,51.426156,-2.38609,GBIF,2013
Aporrectodea caliginosa,51.430868,-2.785345,GBIF,2017
Lumbricus terrestris,51.473835,-2.588108,GBIF,2016
Lumbricus castaneus,51.443886,-2.640961,GBIF,2009
Allolobophora chlorotica,51.428668,-2.393332,GBIF,2013
Aporrectodea longa,51.430396,-2.373712,GBIF,2013
Lumbricus rubellus,51.426286,-2.384969,GBIF,2013
Lumbricus castaneus,51.429073,-2.382404,GBIF,2013
Lumbricus terrestris,51.440491,-2.684796,GBIF,2017
Aporrectodea longa,51.421452,-2.781588,GBIF,2016
Eisenia fetida,51.424178,-2.77732,GBIF,2015
Bimastos rubidus,51.38601,-2.770206,GBIF,2015
Lumbricus castaneus,51.429766,-2.373779,GBIF,2013
Enterion festivum,51.425967,-2.778788,GBIF,2015
Eiseniella tetraedra,51.338695,-2.719325,GBIF,2013
Aporrectodea rosea,51.430524,-2.375612,GBIF,2013
Allolobophora chlorotica,51.429521,-2.393497,GBIF,2013
Lumbricus terrestris,51.429261,-2.382477,GBIF,2013
Lumbricus rubellus,51.409071,-2.593028,GBIF,2011
Enterion cyaneum,51.430634,-2.375023,GBIF,2013
Allolobophora muldali,51.429506,-2.392749,GBIF,2013
Aporrectodea caliginosa,51.626899,-2.500446,GBIF,2010
Satchellius mammalis,51.444099,-2.756075,GBIF,2016
Enterion pygmaeum,52.083333,1.666667,GBIF,1983
Criodrilus lacuum,55.348333,21.19,GBIF,1996
Dendrobaena octaedra,53.626566,8.86355,GBIF,2008
Lumbricus terrestris,59.4,24.7,GBIF,2008
Lumbricus terrestris,59.4,24.7,GBIF,2008
Lumbricus terrestris,49.998787,8.571162,GBIF,2013
Lumbricus terrestris,50.015018,8.439045,GBIF,2014
Lumbricus terrestris,50.704868,6.627252,GBIF,2014
Lumbricus castaneus,50.836193,8.796444,GBIF,2020
Lumbricus terrestris,50.406498,8.966614,GBIF,2014
Lumbricus terrestris,52.537945,10.151367,GBIF,2014
Lumbricus terrestris,49.604481,8.215714,GBIF,2019
Lumbricus terrestris,50.949612,6.755562,GBIF,2010
Aporrectodea caliginosa,53.201233,9.200271,GBIF,2012
Lumbricus terrestris,52.360828,9.808314,GBIF,2021
Lumbricus terrestris,53.579037,9.703624,GBIF,2018
Lumbricus terrestris,53.201233,9.200271,GBIF,2012
Lumbricus terrestris,50.41777,8.2322,GBIF,2018
Lumbricus terrestris,50.736019,11.476287,GBIF,2020
Lumbricus terrestris,48.308716,7.819004,GBIF,2015
Lumbricus terrestris,52.360828,9.808314,GBIF,2020
Lumbricus terrestris,50.856415,6.156889,GBIF,2015
Lumbricus terrestris,50.856415,6.156889,GBIF,2017
Lumbricus terrestris,50.128666,8.583713,GBIF,2015
Lumbricus terrestris,49.817219,7.834969,GBIF,2014
Lumbricus terrestris,49.998787,8.571162,GBIF,2013
Lumbricus terrestris,49.078232,9.192678,GBIF,2021
Lumbricus terrestris,46.554375,11.540623,GBIF,2016
Lumbricus terrestris,53.201233,9.200271,GBIF,2012
Lumbricus terrestris,50.736019,11.476287,GBIF,2020
Lumbricus terrestris,50.084576,8.223964,GBIF,2012
Lumbricus terrestris,50.948936,6.757343,GBIF,2015
Lumbricus terrestris,50.856415,6.156889,GBIF,2016
Lumbricus badensis,47.822498,7.833611,GBIF,2018
Lumbricus terrestris,50.416176,8.227386,GBIF,2015
Lumbricus terrestris,50.856415,6.156889,GBIF,2016
Lumbricus terrestris,51.428864,7.473192,GBIF,2014
Lumbricus terrestris,51.578083,14.614563,GBIF,2013
Lumbricus terrestris,47.598236,8.088083,GBIF,2018
Lumbricus terrestris,51.998676,9.859344,GBIF,2019
Lumbricus terrestris,49.372818,7.552414,GBIF,2013
Lumbricus terrestris,52.71476,13.445221,GBIF,2018
Lumbricus terrestris,51.080845,13.771147,GBIF,2021
Lumbricus terrestris,50.184258,8.576453,GBIF,2022
Lumbricus terrestris,51.141582,9.497343,GBIF,2022
Lumbricus terrestris,54.290215,10.432373,GBIF,2012
Lumbricus terrestris,51.567356,-2.586429,GBIF,2002
Aporrectodea caliginosa,51.429322,-2.39397,GBIF,2013
Lumbricus castaneus,51.430364,-2.375078,GBIF,2013
Allolobophora chlorotica,51.430634,-2.375023,GBIF,2013
Lumbricus rubellus,51.440189,-2.769606,GBIF,2015
Eisenia fetida,51.340621,-3.10467,GBIF,1994
Allolobophora chlorotica,51.430078,-2.374616,GBIF,2013
Allolobophora chlorotica,51.429344,-2.381773,GBIF,2013
Lumbricus terrestris,51.413346,-2.713149,GBIF,2016
Lumbricus castaneus,51.467113,-2.742779,GBIF,2016
Lumbricus terrestris,51.430296,-2.373812,GBIF,2013
Dendrobaena hortensis,51.35306,-2.642565,GBIF,2017
Satchellius mammalis,51.430868,-2.785345,GBIF,2017
Aporrectodea rosea,51.429209,-2.392804,GBIF,2013
Allolobophora chlorotica,51.430319,-2.375207,GBIF,2013
Allolobophora chlorotica,51.428861,-2.381093,GBIF,2013
Aporrectodea rosea,51.426698,-2.385361,GBIF,2013
Aporrectodea longa,51.429538,-2.394044,GBIF,2013
Bimastos eiseni,51.424178,-2.77732,GBIF,2015
Aporrectodea caliginosa,51.426286,-2.384969,GBIF,2013
Aporrectodea caliginosa,51.429538,-2.394044,GBIF,2013
Aporrectodea rosea,51.426519,-2.385058,GBIF,2013
Lumbricus castaneus,51.440189,-2.769606,GBIF,2015
Enterion cyaneum,51.476597,-2.575185,GBIF,2016
Aporrectodea caliginosa,51.429494,-2.382925,GBIF,2013
Aporrectodea caliginosa,51.429149,-2.383713,GBIF,2013
Bimastos rubidus,51.633486,-2.416428,GBIF,2010
Aporrectodea caliginosa,51.428668,-2.393332,GBIF,2013
Eisenia fetida,51.494448,-2.660036,GBIF,2013
Lumbricus terrestris,51.424178,-2.77732,GBIF,2015
Enterion cyaneum,51.458556,-2.670673,GBIF,2017
Aporrectodea caliginosa,51.426218,-2.386407,GBIF,2013
Allolobophora chlorotica,51.425967,-2.778788,GBIF,2015
Lumbricus terrestris,51.429414,-2.393468,GBIF,2013
Aporrectodea rosea,51.424178,-2.77732,GBIF,2015
Aporrectodea longa,51.42675,-2.385994,GBIF,2013
Aporrectodea caliginosa,51.429105,-2.380894,GBIF,2013
Aporrectodea longa,51.430078,-2.374616,GBIF,2013
Lumbricus terrestris,51.430319,-2.375207,GBIF,2013
Allolobophora chlorotica,51.429494,-2.382925,GBIF,2013
Allolobophora muldali,51.426156,-2.38609,GBIF,2013
Bimastos rubidus,51.424178,-2.77732,GBIF,2015
Lumbricus terrestris,51.430026,-2.374011,GBIF,2013
Allolobophora muldali,51.426223,-2.385069,GBIF,2013
Eisenia fetida,51.495962,-2.654656,GBIF,2013
Allolobophora chlorotica,51.429216,-2.393409,GBIF,2013
Aporrectodea caliginosa,51.460835,-2.80817,GBIF,2017
Lumbricus terrestris,51.439695,-2.525416,GBIF,2018
Aporrectodea caliginosa,51.426409,-2.385805,GBIF,2013
Aporrectodea longa,51.430026,-2.374011,GBIF,2013
Aporrectodea caliginosa,51.428787,-2.379007,GBIF,2013
Bimastos rubidus,51.458556,-2.670673,GBIF,2017
Allolobophora chlorotica,51.386474,-2.768058,GBIF,2015
Allolobophora chlorotica,51.460835,-2.80817,GBIF,2017
Aporrectodea longa,51.339722,-3.104649,GBIF,1977
Octolasion lacteum,51.386474,-2.768058,GBIF,2015
Aporrectodea caliginosa,51.440477,-2.766878,GBIF,2015
Aporrectodea rosea,51.430224,-2.373811,GBIF,2013
Lumbricus rubellus,51.426298,-2.386623,GBIF,2013
Bimastos eiseni,51.424178,-2.77732,GBIF,2015
Aporrectodea rosea,51.430319,-2.375207,GBIF,2013
Lumbricus castaneus,51.425967,-2.778788,GBIF,2015
Aporrectodea caliginosa,51.43038,-2.375726,GBIF,2013
Lumbricus castaneus,51.629426,-2.412663,GBIF,2010
Lumbricus castaneus,51.429322,-2.39397,GBIF,2013
Aporrectodea rosea,51.429015,-2.380648,GBIF,2013
Satchellius mammalis,51.444099,-2.756075,GBIF,2016
Allolobophora chlorotica,51.43038,-2.375726,GBIF,2013
Lumbricus rubellus,51.426218,-2.386407,GBIF,2013
Allolobophora chlorotica,51.428517,-2.379019,GBIF,2013
Aporrectodea caliginosa,51.430319,-2.375207,GBIF,2013
Aporrectodea caliginosa,51.428939,-2.393047,GBIF,2013
Eisenia fetida,51.406555,-2.72095,GBIF,2015
Aporrectodea caliginosa,51.429344,-2.381773,GBIF,2013
Aporrectodea caliginosa,51.428861,-2.381093,GBIF,2013
Allolobophora chlorotica,51.435984,-2.500226,GBIF,2008
Aporrectodea caliginosa,51.426698,-2.385361,GBIF,2013
Aporrectodea rosea,51.628097,-2.500083,GBIF,2010
Aporrectodea longa,51.428948,-2.344444,GBIF,2010
Aporrectodea longa,51.4295,-2.38363,GBIF,2013
Lumbricus castaneus,51.430296,-2.373812,GBIF,2013
Eiseniella tetraedra,51.368668,-2.581013,GBIF,2014
Lumbricus rubellus,51.462905,-2.767901,GBIF,2017
Aporrectodea longa,51.428787,-2.379007,GBIF,2013
Lumbricus castaneus,51.429506,-2.392749,GBIF,2013
Allolobophora chlorotica,51.430311,-2.374733,GBIF,2013
Bimastos eiseni,51.4315,-2.684662,GBIF,2017
Bimastos eiseni,51.424178,-2.77732,GBIF,2015
Allolobophora chlorotica,51.444099,-2.756075,GBIF,2016
Octolasion lacteum,51.440189,-2.769606,GBIF,2015
Enterion cyaneum,51.444099,-2.756075,GBIF,2016
Lumbricus castaneus,51.430311,-2.374733,GBIF,2013
Allolobophora chlorotica,51.426524,-2.386525,GBIF,2013
Lumbricus castaneus,51.440491,-2.684796,GBIF,2017
Enterion cyaneum,51.475662,-2.582372,GBIF,2012
Dendrobaena attemsi,51.458556,-2.670673,GBIF,2017
Lumbricus terrestris,51.349127,-2.955538,GBIF,2015
Aporrectodea longa,51.429521,-2.393497,GBIF,2013
Lumbricus terrestris,51.43042,-2.374518,GBIF,2013
Aporrectodea longa,51.42877,-2.378604,GBIF,2013
Aporrectodea caliginosa,51.426614,-2.386396,GBIF,2013
Aporrectodea rosea,51.429378,-2.393295,GBIF,2013
Aporrectodea rosea,51.430311,-2.374733,GBIF,2013
Aporrectodea rosea,51.428787,-2.379007,GBIF,2013
Aporrectodea longa,51.425967,-2.778788,GBIF,2015
Eisenia fetida,51.299214,-2.623166,GBIF,2000
Allolobophora chlorotica,51.429209,-2.392804,GBIF,2013
Aporrectodea caliginosa,51.426349,-2.38753,GBIF,2013
Lumbricus terrestris,51.47152,-2.552013,GBIF,2019
Allolobophora chlorotica,51.429991,-2.373723,GBIF,2013
