Predictor,maxent,Species,Run
NDVI,0.509,Octol_tyrt,5
P,5.521,Octol_tyrt,5
Pastures,2.939,Octol_tyrt,5
Pop_Dens,4.874,Octol_tyrt,5
SOC,0.649,Octol_tyrt,5
Shrubland,0.14,Octol_tyrt,5
Slope,0.001,Octol_tyrt,5
pH,0.422,Octol_tyrt,5
Agriculture,0,Proct_anti,5
Aspect,0,Proct_anti,5
CEC,0,Proct_anti,5
Clay.Silt,0,Proct_anti,5
Cu,0,Proct_anti,5
Dist_Coast,0,Proct_anti,5
Dist_River,0,Proct_anti,5
Dist_Urban,0,Proct_anti,5
Elev,11.978,Proct_anti,5
Forest_Coni,0,Proct_anti,5
Forest_Deci,2.645,Proct_anti,5
Hg,0,Proct_anti,5
MAP,0,Proct_anti,5
MAP_Seas,4.369,Proct_anti,5
MAT,9.541,Proct_anti,5
Moisture,0,Proct_anti,5
N,0,Proct_anti,5
NDVI,0,Proct_anti,5
P,0.372,Proct_anti,5
Pastures,2.705,Proct_anti,5
Pop_Dens,0,Proct_anti,5
SOC,0,Proct_anti,5
Shrubland,63.026,Proct_anti,5
Slope,0,Proct_anti,5
pH,5.365,Proct_anti,5
Agriculture,0,Proct_tube,5
Aspect,0,Proct_tube,5
CEC,0.019,Proct_tube,5
Clay.Silt,0,Proct_tube,5
Cu,0.857,Proct_tube,5
Dist_Coast,1.488,Proct_tube,5
Dist_River,0.114,Proct_tube,5
Dist_Urban,0.032,Proct_tube,5
Elev,1.097,Proct_tube,5
Forest_Coni,0,Proct_tube,5
Forest_Deci,0,Proct_tube,5
Hg,0.391,Proct_tube,5
MAP,0.019,Proct_tube,5
MAP_Seas,0.057,Proct_tube,5
MAT,80.304,Proct_tube,5
Moisture,1.04,Proct_tube,5
N,12.37,Proct_tube,5
NDVI,0,Proct_tube,5
P,0.202,Proct_tube,5
Pastures,0.826,Proct_tube,5
Pop_Dens,0.006,Proct_tube,5
SOC,0.032,Proct_tube,5
Shrubland,0,Proct_tube,5
Slope,1.148,Proct_tube,5
pH,0,Proct_tube,5
Agriculture,0.222,Satch_made,5
Aspect,0.247,Satch_made,5
CEC,6.889,Satch_made,5
Clay.Silt,0,Satch_made,5
Cu,0,Satch_made,5
Dist_Coast,0,Satch_made,5
Dist_River,0.049,Satch_made,5
Dist_Urban,0,Satch_made,5
Elev,0,Satch_made,5
Forest_Coni,0.049,Satch_made,5
Forest_Deci,2.469,Satch_made,5
Hg,0,Satch_made,5
MAP,20.395,Satch_made,5
MAP_Seas,63.654,Satch_made,5
MAT,0.42,Satch_made,5
Moisture,0.469,Satch_made,5
N,0,Satch_made,5
NDVI,0,Satch_made,5
P,0.963,Satch_made,5
Pastures,1.037,Satch_made,5
Pop_Dens,0.099,Satch_made,5
SOC,0,Satch_made,5
Shrubland,2.074,Satch_made,5
Slope,0.963,Satch_made,5
pH,0,Satch_made,5
Agriculture,1.012,Satch_mamm,5
Aspect,0.565,Satch_mamm,5
CEC,1.395,Satch_mamm,5
Clay.Silt,0.67,Satch_mamm,5
Cu,0.534,Satch_mamm,5
Dist_Coast,37.796,Satch_mamm,5
Dist_River,0.029,Satch_mamm,5
Dist_Urban,0.375,Satch_mamm,5
Elev,2.324,Satch_mamm,5
Forest_Coni,11.142,Satch_mamm,5
Forest_Deci,2.553,Satch_mamm,5
Hg,15.762,Satch_mamm,5
MAP,0.577,Satch_mamm,5
MAP_Seas,1.702,Satch_mamm,5
MAT,17.914,Satch_mamm,5
Moisture,0.67,Satch_mamm,5
N,1.017,Satch_mamm,5
NDVI,0.085,Satch_mamm,5
P,0.627,Satch_mamm,5
Pastures,0.884,Satch_mamm,5
Pop_Dens,1.108,Satch_mamm,5
SOC,0.569,Satch_mamm,5
Shrubland,0.303,Satch_mamm,5
Slope,0.148,Satch_mamm,5
pH,0.239,Satch_mamm,5
Agriculture,0.636,Allol_chlo,6
Aspect,0.784,Allol_chlo,6
CEC,6.756,Allol_chlo,6
Clay.Silt,1.982,Allol_chlo,6
Cu,6.609,Allol_chlo,6
Dist_Coast,1.559,Allol_chlo,6
Dist_River,0.763,Allol_chlo,6
Dist_Urban,0.12,Allol_chlo,6
Elev,9.039,Allol_chlo,6
Forest_Coni,2.854,Allol_chlo,6
Forest_Deci,0.627,Allol_chlo,6
Hg,0.274,Allol_chlo,6
MAP,2.82,Allol_chlo,6
MAP_Seas,6.453,Allol_chlo,6
MAT,20.695,Allol_chlo,6
Moisture,3.305,Allol_chlo,6
N,3.946,Allol_chlo,6
NDVI,0.572,Allol_chlo,6
P,0.387,Allol_chlo,6
Pastures,3.916,Allol_chlo,6
Pop_Dens,5.65,Allol_chlo,6
SOC,0.966,Allol_chlo,6
Shrubland,1.611,Allol_chlo,6
Slope,1.309,Allol_chlo,6
pH,16.367,Allol_chlo,6
Agriculture,21.127,Allol_dofl,6
Aspect,0,Allol_dofl,6
CEC,23.944,Allol_dofl,6
Clay.Silt,2.817,Allol_dofl,6
Cu,0,Allol_dofl,6
Dist_Coast,50.704,Allol_dofl,6
Dist_River,0,Allol_dofl,6
Dist_Urban,0,Allol_dofl,6
Elev,0,Allol_dofl,6
Forest_Coni,1.409,Allol_dofl,6
Forest_Deci,0,Allol_dofl,6
Hg,0,Allol_dofl,6
MAP,0,Allol_dofl,6
MAP_Seas,0,Allol_dofl,6
MAT,0,Allol_dofl,6
Moisture,0,Allol_dofl,6
N,0,Allol_dofl,6
NDVI,0,Allol_dofl,6
P,0,Allol_dofl,6
Pastures,0,Allol_dofl,6
Pop_Dens,0,Allol_dofl,6
SOC,0,Allol_dofl,6
Shrubland,0,Allol_dofl,6
Slope,0,Allol_dofl,6
pH,0,Allol_dofl,6
Agriculture,0.065,Allol_rose,6
Aspect,0,Allol_rose,6
CEC,0,Allol_rose,6
Clay.Silt,0,Allol_rose,6
Cu,17.992,Allol_rose,6
Dist_Coast,0,Allol_rose,6
Dist_River,0,Allol_rose,6
Dist_Urban,0,Allol_rose,6
Elev,32.269,Allol_rose,6
Forest_Coni,0,Allol_rose,6
Forest_Deci,0,Allol_rose,6
Hg,0,Allol_rose,6
MAP,0,Allol_rose,6
MAP_Seas,0,Allol_rose,6
MAT,0,Allol_rose,6
Moisture,0,Allol_rose,6
N,0,Allol_rose,6
NDVI,0,Allol_rose,6
P,0,Allol_rose,6
Pastures,23.533,Allol_rose,6
Pop_Dens,0,Allol_rose,6
SOC,0,Allol_rose,6
Shrubland,0,Allol_rose,6
Slope,26.141,Allol_rose,6
pH,0,Allol_rose,6
Agriculture,8.391,Allol_eise,6
Aspect,0.251,Allol_eise,6
CEC,6.21,Allol_eise,6
Clay.Silt,10.203,Allol_eise,6
Cu,0.011,Allol_eise,6
Dist_Coast,9.346,Allol_eise,6
Dist_River,0.333,Allol_eise,6
Dist_Urban,0.702,Allol_eise,6
Elev,1.476,Allol_eise,6
Forest_Coni,3.905,Allol_eise,6
Forest_Deci,1.511,Allol_eise,6
Hg,2.09,Allol_eise,6
MAP,0.161,Allol_eise,6
MAP_Seas,4.812,Allol_eise,6
MAT,22.976,Allol_eise,6
Moisture,3.343,Allol_eise,6
N,1.653,Allol_eise,6
NDVI,1.314,Allol_eise,6
P,10.42,Allol_eise,6
Pastures,3.538,Allol_eise,6
Pop_Dens,3.397,Allol_eise,6
SOC,0.08,Allol_eise,6
Shrubland,0.35,Allol_eise,6
Slope,1.075,Allol_eise,6
pH,2.453,Allol_eise,6
Agriculture,4.083,Aporr_cali,6
Aspect,0.393,Aporr_cali,6
CEC,7.794,Aporr_cali,6
Clay.Silt,3.132,Aporr_cali,6
Cu,8.08,Aporr_cali,6
Dist_Coast,7.591,Aporr_cali,6
Dist_River,0.281,Aporr_cali,6
Dist_Urban,0,Aporr_cali,6
Elev,4.506,Aporr_cali,6
Forest_Coni,1.686,Aporr_cali,6
Forest_Deci,1.638,Aporr_cali,6
Hg,0.382,Aporr_cali,6
MAP,1.806,Aporr_cali,6
MAP_Seas,10.307,Aporr_cali,6
MAT,8.063,Aporr_cali,6
Moisture,3.004,Aporr_cali,6
N,7.436,Aporr_cali,6
NDVI,2.012,Aporr_cali,6
P,8.492,Aporr_cali,6
Pastures,3.436,Aporr_cali,6
Pop_Dens,8.938,Aporr_cali,6
SOC,0.234,Aporr_cali,6
Shrubland,0.358,Aporr_cali,6
Slope,0.703,Aporr_cali,6
pH,5.646,Aporr_cali,6
Agriculture,0.904,Aporr_cupu,6
Aspect,0.082,Aporr_cupu,6
CEC,0,Aporr_cupu,6
Clay.Silt,5.177,Aporr_cupu,6
Cu,3.615,Aporr_cupu,6
Dist_Coast,7.231,Aporr_cupu,6
Dist_River,5.834,Aporr_cupu,6
Dist_Urban,0.493,Aporr_cupu,6
Elev,34.593,Aporr_cupu,6
Forest_Coni,4.93,Aporr_cupu,6
Forest_Deci,0.082,Aporr_cupu,6
Hg,0,Aporr_cupu,6
MAP,0,Aporr_cupu,6
MAP_Seas,2.958,Aporr_cupu,6
MAT,0.657,Aporr_cupu,6
Moisture,1.479,Aporr_cupu,6
N,1.232,Aporr_cupu,6
NDVI,1.068,Aporr_cupu,6
P,0.164,Aporr_cupu,6
Pastures,1.397,Aporr_cupu,6
Pop_Dens,19.228,Aporr_cupu,6
SOC,0,Aporr_cupu,6
Shrubland,4.109,Aporr_cupu,6
Slope,4.026,Aporr_cupu,6
pH,0.74,Aporr_cupu,6
Agriculture,0.928,Aporr_hand,6
Aspect,0,Aporr_hand,6
CEC,0,Aporr_hand,6
Clay.Silt,0,Aporr_hand,6
Cu,0,Aporr_hand,6
Dist_Coast,0.265,Aporr_hand,6
Dist_River,0.088,Aporr_hand,6
Dist_Urban,6.985,Aporr_hand,6
Elev,0,Aporr_hand,6
Forest_Coni,0,Aporr_hand,6
Forest_Deci,0.707,Aporr_hand,6
Hg,0,Aporr_hand,6
MAP,0,Aporr_hand,6
MAP_Seas,0.619,Aporr_hand,6
MAT,0,Aporr_hand,6
Moisture,0,Aporr_hand,6
N,0,Aporr_hand,6
NDVI,0,Aporr_hand,6
P,65.385,Aporr_hand,6
Pastures,7.516,Aporr_hand,6
Pop_Dens,17.507,Aporr_hand,6
SOC,0,Aporr_hand,6
Shrubland,0,Aporr_hand,6
Slope,0,Aporr_hand,6
pH,0,Aporr_hand,6
Agriculture,4.468,Aporr_icte,6
Aspect,1.378,Aporr_icte,6
CEC,5.863,Aporr_icte,6
Clay.Silt,5.354,Aporr_icte,6
Cu,1.74,Aporr_icte,6
Dist_Coast,10.438,Aporr_icte,6
Dist_River,1.482,Aporr_icte,6
Dist_Urban,0.75,Aporr_icte,6
Elev,1.493,Aporr_icte,6
Forest_Coni,1.601,Aporr_icte,6
Forest_Deci,4.307,Aporr_icte,6
Hg,0.108,Aporr_icte,6
MAP,1.095,Aporr_icte,6
MAP_Seas,0.415,Aporr_icte,6
MAT,2.651,Aporr_icte,6
Moisture,5.193,Aporr_icte,6
N,0.22,Aporr_icte,6
NDVI,0.384,Aporr_icte,6
P,3.278,Aporr_icte,6
Pastures,2.462,Aporr_icte,6
Pop_Dens,28.944,Aporr_icte,6
SOC,2.166,Aporr_icte,6
Shrubland,0.638,Aporr_icte,6
Slope,10.309,Aporr_icte,6
pH,3.264,Aporr_icte,6
Agriculture,3.094,Aporr_jass,6
Aspect,0,Aporr_jass,6
CEC,0,Aporr_jass,6
Clay.Silt,7.489,Aporr_jass,6
Cu,0.038,Aporr_jass,6
Dist_Coast,0,Aporr_jass,6
Dist_River,0,Aporr_jass,6
Dist_Urban,0,Aporr_jass,6
Elev,0,Aporr_jass,6
Forest_Coni,32.352,Aporr_jass,6
Forest_Deci,0,Aporr_jass,6
Hg,0,Aporr_jass,6
MAP,0.038,Aporr_jass,6
MAP_Seas,0,Aporr_jass,6
MAT,0,Aporr_jass,6
Moisture,35.427,Aporr_jass,6
N,10.809,Aporr_jass,6
NDVI,10.111,Aporr_jass,6
P,0,Aporr_jass,6
Pastures,0,Aporr_jass,6
Pop_Dens,0.226,Aporr_jass,6
SOC,0.415,Aporr_jass,6
Shrubland,0,Aporr_jass,6
Slope,0,Aporr_jass,6
pH,0,Aporr_jass,6
Agriculture,0.399,Aporr_limi,6
Aspect,0.261,Aporr_limi,6
CEC,1.219,Aporr_limi,6
Clay.Silt,4.873,Aporr_limi,6
Cu,1.059,Aporr_limi,6
Dist_Coast,0.556,Aporr_limi,6
Dist_River,0.923,Aporr_limi,6
Dist_Urban,1.22,Aporr_limi,6
Elev,2.639,Aporr_limi,6
Forest_Coni,4.258,Aporr_limi,6
Forest_Deci,0.68,Aporr_limi,6
Hg,0.317,Aporr_limi,6
MAP,3.671,Aporr_limi,6
MAP_Seas,0.445,Aporr_limi,6
MAT,66.706,Aporr_limi,6
Moisture,1.072,Aporr_limi,6
N,0.259,Aporr_limi,6
NDVI,0.606,Aporr_limi,6
P,0.204,Aporr_limi,6
Pastures,0.036,Aporr_limi,6
Pop_Dens,0.604,Aporr_limi,6
SOC,0,Aporr_limi,6
Shrubland,2.641,Aporr_limi,6
Slope,4.045,Aporr_limi,6
pH,1.308,Aporr_limi,6
Agriculture,3.258,Aporr_long,6
Aspect,0.075,Aporr_long,6
CEC,8.191,Aporr_long,6
Clay.Silt,4.191,Aporr_long,6
Cu,1.288,Aporr_long,6
Dist_Coast,4.256,Aporr_long,6
Dist_River,0.33,Aporr_long,6
Dist_Urban,0.831,Aporr_long,6
Elev,2.572,Aporr_long,6
Forest_Coni,1.084,Aporr_long,6
Forest_Deci,2.211,Aporr_long,6
Hg,0.07,Aporr_long,6
MAP,6.98,Aporr_long,6
MAP_Seas,16.773,Aporr_long,6
MAT,20.529,Aporr_long,6
Moisture,4.72,Aporr_long,6
N,3.587,Aporr_long,6
NDVI,0,Aporr_long,6
P,4.48,Aporr_long,6
Pastures,3.339,Aporr_long,6
Pop_Dens,1.131,Aporr_long,6
SOC,0.735,Aporr_long,6
Shrubland,0.479,Aporr_long,6
Slope,4.763,Aporr_long,6
pH,4.126,Aporr_long,6
Agriculture,0.21,Aporr_moll,6
Aspect,0.265,Aporr_moll,6
CEC,0.749,Aporr_moll,6
Clay.Silt,6.201,Aporr_moll,6
Cu,0,Aporr_moll,6
Dist_Coast,0.524,Aporr_moll,6
Dist_River,0.045,Aporr_moll,6
Dist_Urban,0.25,Aporr_moll,6
Elev,0.744,Aporr_moll,6
Forest_Coni,1.348,Aporr_moll,6
Forest_Deci,1.368,Aporr_moll,6
Hg,0,Aporr_moll,6
MAP,0,Aporr_moll,6
MAP_Seas,61.463,Aporr_moll,6
MAT,13.12,Aporr_moll,6
Moisture,0.859,Aporr_moll,6
N,0,Aporr_moll,6
NDVI,0.02,Aporr_moll,6
P,0,Aporr_moll,6
Pastures,7.309,Aporr_moll,6
Pop_Dens,0.06,Aporr_moll,6
SOC,0,Aporr_moll,6
Shrubland,5.302,Aporr_moll,6
Slope,0.13,Aporr_moll,6
pH,0.035,Aporr_moll,6
Agriculture,13.032,Aporr_noct,6
Aspect,1.438,Aporr_noct,6
CEC,0,Aporr_noct,6
Clay.Silt,0.742,Aporr_noct,6
Cu,0,Aporr_noct,6
Dist_Coast,27.029,Aporr_noct,6
Dist_River,0.019,Aporr_noct,6
Dist_Urban,1.456,Aporr_noct,6
Elev,0.315,Aporr_noct,6
Forest_Coni,9.526,Aporr_noct,6
Forest_Deci,0.918,Aporr_noct,6
Hg,0.436,Aporr_noct,6
MAP,0,Aporr_noct,6
MAP_Seas,0.158,Aporr_noct,6
MAT,5.806,Aporr_noct,6
Moisture,6.883,Aporr_noct,6
N,0,Aporr_noct,6
NDVI,0,Aporr_noct,6
P,0.742,Aporr_noct,6
Pastures,0.77,Aporr_noct,6
Pop_Dens,0,Aporr_noct,6
SOC,0,Aporr_noct,6
Shrubland,1.623,Aporr_noct,6
Slope,9.136,Aporr_noct,6
pH,19.97,Aporr_noct,6
Agriculture,0.454,Aporr_oliv,6
Aspect,0,Aporr_oliv,6
CEC,11.355,Aporr_oliv,6
Clay.Silt,0.908,Aporr_oliv,6
Cu,0,Aporr_oliv,6
Dist_Coast,0,Aporr_oliv,6
Dist_River,0,Aporr_oliv,6
Dist_Urban,8.176,Aporr_oliv,6
Elev,0,Aporr_oliv,6
Forest_Coni,0,Aporr_oliv,6
Forest_Deci,0.151,Aporr_oliv,6
Hg,0,Aporr_oliv,6
MAP,8.251,Aporr_oliv,6
MAP_Seas,67.222,Aporr_oliv,6
MAT,0,Aporr_oliv,6
Moisture,0,Aporr_oliv,6
N,0,Aporr_oliv,6
NDVI,0,Aporr_oliv,6
P,0,Aporr_oliv,6
Pastures,0,Aporr_oliv,6
Pop_Dens,0.378,Aporr_oliv,6
SOC,0,Aporr_oliv,6
Shrubland,0,Aporr_oliv,6
Slope,3.104,Aporr_oliv,6
pH,0,Aporr_oliv,6
Agriculture,2.418,Aporr_rose,6
Aspect,0.234,Aporr_rose,6
CEC,6.139,Aporr_rose,6
Clay.Silt,1.618,Aporr_rose,6
Cu,4.977,Aporr_rose,6
Dist_Coast,8.016,Aporr_rose,6
Dist_River,0.157,Aporr_rose,6
Dist_Urban,0.26,Aporr_rose,6
Elev,4.424,Aporr_rose,6
Forest_Coni,4.396,Aporr_rose,6
Forest_Deci,2.555,Aporr_rose,6
Hg,0.716,Aporr_rose,6
MAP,0.476,Aporr_rose,6
MAP_Seas,11.31,Aporr_rose,6
MAT,12.889,Aporr_rose,6
Moisture,2.365,Aporr_rose,6
N,3.043,Aporr_rose,6
NDVI,1.651,Aporr_rose,6
P,2.112,Aporr_rose,6
Pastures,7.477,Aporr_rose,6
Pop_Dens,9.674,Aporr_rose,6
SOC,1.449,Aporr_rose,6
Shrubland,1.782,Aporr_rose,6
Slope,0.755,Aporr_rose,6
pH,9.104,Aporr_rose,6
Agriculture,0,Aporr_smar,6
Aspect,0,Aporr_smar,6
CEC,0,Aporr_smar,6
Clay.Silt,0,Aporr_smar,6
Cu,0,Aporr_smar,6
Dist_Coast,2.303,Aporr_smar,6
Dist_River,0,Aporr_smar,6
Dist_Urban,0,Aporr_smar,6
Elev,0.903,Aporr_smar,6
Forest_Coni,1.558,Aporr_smar,6
Forest_Deci,3.658,Aporr_smar,6
Hg,35.9,Aporr_smar,6
MAP,0,Aporr_smar,6
MAP_Seas,0,Aporr_smar,6
MAT,0,Aporr_smar,6
Moisture,0,Aporr_smar,6
N,0,Aporr_smar,6
NDVI,0,Aporr_smar,6
P,0,Aporr_smar,6
Pastures,0,Aporr_smar,6
Pop_Dens,0.181,Aporr_smar,6
SOC,0,Aporr_smar,6
Shrubland,0,Aporr_smar,6
Slope,0,Aporr_smar,6
pH,55.498,Aporr_smar,6
Agriculture,2.576,Aporr_trap,6
Aspect,0.274,Aporr_trap,6
CEC,9.387,Aporr_trap,6
Clay.Silt,0,Aporr_trap,6
Cu,1.073,Aporr_trap,6
Dist_Coast,0.131,Aporr_trap,6
Dist_River,2.505,Aporr_trap,6
Dist_Urban,0.072,Aporr_trap,6
Elev,0.048,Aporr_trap,6
Forest_Coni,1.813,Aporr_trap,6
Forest_Deci,0.167,Aporr_trap,6
Hg,0.453,Aporr_trap,6
MAP,0.799,Aporr_trap,6
MAP_Seas,66.722,Aporr_trap,6
MAT,0.847,Aporr_trap,6
Moisture,1.67,Aporr_trap,6
N,0.155,Aporr_trap,6
NDVI,1.801,Aporr_trap,6
P,4.163,Aporr_trap,6
Pastures,0.024,Aporr_trap,6
Pop_Dens,0.584,Aporr_trap,6
SOC,0.322,Aporr_trap,6
Shrubland,1.515,Aporr_trap,6
Slope,0.811,Aporr_trap,6
pH,2.087,Aporr_trap,6
Agriculture,13.23,Dendr_alpi,6
Aspect,0,Dendr_alpi,6
CEC,0,Dendr_alpi,6
Clay.Silt,10.895,Dendr_alpi,6
Cu,1.946,Dendr_alpi,6
Dist_Coast,6.226,Dendr_alpi,6
Dist_River,0,Dendr_alpi,6
Dist_Urban,2.335,Dendr_alpi,6
Elev,0,Dendr_alpi,6
Forest_Coni,2.724,Dendr_alpi,6
Forest_Deci,8.56,Dendr_alpi,6
Hg,0,Dendr_alpi,6
MAP,0,Dendr_alpi,6
MAP_Seas,1.556,Dendr_alpi,6
MAT,0,Dendr_alpi,6
Moisture,4.28,Dendr_alpi,6
N,0.389,Dendr_alpi,6
NDVI,0,Dendr_alpi,6
P,0,Dendr_alpi,6
Pastures,2.335,Dendr_alpi,6
Pop_Dens,10.117,Dendr_alpi,6
SOC,0,Dendr_alpi,6
Shrubland,0,Dendr_alpi,6
Slope,0,Dendr_alpi,6
pH,35.409,Dendr_alpi,6
Agriculture,12.815,Dendr_atte,6
Aspect,0.837,Dendr_atte,6
CEC,2.593,Dendr_atte,6
Clay.Silt,7.237,Dendr_atte,6
Cu,0.099,Dendr_atte,6
Dist_Coast,10.187,Dendr_atte,6
Dist_River,0.274,Dendr_atte,6
Dist_Urban,5.3,Dendr_atte,6
Elev,1.718,Dendr_atte,6
Forest_Coni,0.997,Dendr_atte,6
Forest_Deci,4.193,Dendr_atte,6
Hg,0.297,Dendr_atte,6
MAP,2.262,Dendr_atte,6
MAP_Seas,0.877,Dendr_atte,6
MAT,19.732,Dendr_atte,6
Moisture,1.233,Dendr_atte,6
N,0.09,Dendr_atte,6
NDVI,4.337,Dendr_atte,6
P,4.127,Dendr_atte,6
Pastures,3.436,Dendr_atte,6
Pop_Dens,0.967,Dendr_atte,6
SOC,1.378,Dendr_atte,6
Shrubland,0.543,Dendr_atte,6
Slope,1.567,Dendr_atte,6
pH,12.905,Dendr_atte,6
Agriculture,3.311,Dendr_bybl,6
Aspect,0.72,Dendr_bybl,6
CEC,0,Dendr_bybl,6
Clay.Silt,46.887,Dendr_bybl,6
Cu,0.576,Dendr_bybl,6
Dist_Coast,1.115,Dendr_bybl,6
Dist_River,0.792,Dendr_bybl,6
Dist_Urban,0,Dendr_bybl,6
Elev,0,Dendr_bybl,6
Forest_Coni,2.483,Dendr_bybl,6
Forest_Deci,2.123,Dendr_bybl,6
Hg,0.216,Dendr_bybl,6
MAP,7.233,Dendr_bybl,6
MAP_Seas,18.136,Dendr_bybl,6
MAT,0,Dendr_bybl,6
Moisture,1.044,Dendr_bybl,6
N,0.288,Dendr_bybl,6
NDVI,0,Dendr_bybl,6
P,0,Dendr_bybl,6
Pastures,0.144,Dendr_bybl,6
Pop_Dens,1.475,Dendr_bybl,6
SOC,1.331,Dendr_bybl,6
Shrubland,4.678,Dendr_bybl,6
Slope,2.627,Dendr_bybl,6
pH,4.822,Dendr_bybl,6
Agriculture,0.034,Dendr_hort,6
Aspect,0.23,Dendr_hort,6
CEC,0.587,Dendr_hort,6
Clay.Silt,0,Dendr_hort,6
Cu,0.023,Dendr_hort,6
Dist_Coast,19.983,Dendr_hort,6
Dist_River,0.129,Dendr_hort,6
Dist_Urban,0,Dendr_hort,6
Elev,8.898,Dendr_hort,6
Forest_Coni,1.064,Dendr_hort,6
Forest_Deci,1.123,Dendr_hort,6
Hg,0,Dendr_hort,6
MAP,0.418,Dendr_hort,6
MAP_Seas,0.053,Dendr_hort,6
MAT,57.658,Dendr_hort,6
Moisture,0.247,Dendr_hort,6
N,0.011,Dendr_hort,6
NDVI,0.125,Dendr_hort,6
P,0,Dendr_hort,6
Pastures,1.189,Dendr_hort,6
Pop_Dens,6.42,Dendr_hort,6
SOC,0,Dendr_hort,6
Shrubland,0.549,Dendr_hort,6
Slope,0.406,Dendr_hort,6
pH,0.853,Dendr_hort,6
Agriculture,0.473,Dendr_illy,6
Aspect,0.156,Dendr_illy,6
CEC,1.714,Dendr_illy,6
Clay.Silt,2.366,Dendr_illy,6
Cu,0,Dendr_illy,6
Dist_Coast,58.583,Dendr_illy,6
Dist_River,0.067,Dendr_illy,6
Dist_Urban,0.952,Dendr_illy,6
Elev,2.16,Dendr_illy,6
Forest_Coni,1.147,Dendr_illy,6
Forest_Deci,0.512,Dendr_illy,6
Hg,7.915,Dendr_illy,6
MAP,0,Dendr_illy,6
MAP_Seas,8.132,Dendr_illy,6
MAT,0.941,Dendr_illy,6
Moisture,13.314,Dendr_illy,6
N,0.139,Dendr_illy,6
NDVI,0.006,Dendr_illy,6
P,0.078,Dendr_illy,6
Pastures,0.768,Dendr_illy,6
Pop_Dens,0,Dendr_illy,6
SOC,0,Dendr_illy,6
Shrubland,0.206,Dendr_illy,6
Slope,0.067,Dendr_illy,6
pH,0.306,Dendr_illy,6
Agriculture,10.362,Dendr_octa,6
Aspect,0.818,Dendr_octa,6
CEC,7.844,Dendr_octa,6
Clay.Silt,5.248,Dendr_octa,6
Cu,6.278,Dendr_octa,6
Dist_Coast,6.929,Dendr_octa,6
Dist_River,0.645,Dendr_octa,6
Dist_Urban,1.718,Dendr_octa,6
Elev,9.113,Dendr_octa,6
Forest_Coni,3.014,Dendr_octa,6
Forest_Deci,2.611,Dendr_octa,6
Hg,3.898,Dendr_octa,6
MAP,2.41,Dendr_octa,6
MAP_Seas,3.329,Dendr_octa,6
MAT,11.448,Dendr_octa,6
Moisture,1.128,Dendr_octa,6
N,2.301,Dendr_octa,6
NDVI,2.949,Dendr_octa,6
P,1.318,Dendr_octa,6
Pastures,1.876,Dendr_octa,6
Pop_Dens,9.606,Dendr_octa,6
SOC,1.219,Dendr_octa,6
Shrubland,0.96,Dendr_octa,6
Slope,0.493,Dendr_octa,6
pH,2.487,Dendr_octa,6
Agriculture,3.317,Dendr_pygm,6
Aspect,0.844,Dendr_pygm,6
CEC,2.019,Dendr_pygm,6
Clay.Silt,0.257,Dendr_pygm,6
Cu,18.823,Dendr_pygm,6
Dist_Coast,4.063,Dendr_pygm,6
Dist_River,0.82,Dendr_pygm,6
Dist_Urban,10.427,Dendr_pygm,6
Elev,8.396,Dendr_pygm,6
Forest_Coni,1.101,Dendr_pygm,6
Forest_Deci,6.976,Dendr_pygm,6
Hg,0.049,Dendr_pygm,6
MAP,0.844,Dendr_pygm,6
MAP_Seas,1.199,Dendr_pygm,6
MAT,0,Dendr_pygm,6
Moisture,19.508,Dendr_pygm,6
N,1.114,Dendr_pygm,6
NDVI,0,Dendr_pygm,6
P,1.579,Dendr_pygm,6
Pastures,2.913,Dendr_pygm,6
Pop_Dens,13.523,Dendr_pygm,6
SOC,0.012,Dendr_pygm,6
Shrubland,2.215,Dendr_pygm,6
Slope,0,Dendr_pygm,6
pH,0,Dendr_pygm,6
Agriculture,6.262,Dendr_rubi,6
Aspect,2.316,Dendr_rubi,6
CEC,5.081,Dendr_rubi,6
Clay.Silt,1.812,Dendr_rubi,6
Cu,4.321,Dendr_rubi,6
Dist_Coast,9.126,Dendr_rubi,6
Dist_River,0.441,Dendr_rubi,6
Dist_Urban,0.412,Dendr_rubi,6
Elev,9.624,Dendr_rubi,6
Forest_Coni,6.753,Dendr_rubi,6
Forest_Deci,3.165,Dendr_rubi,6
Hg,5.738,Dendr_rubi,6
MAP,0.216,Dendr_rubi,6
MAP_Seas,5.525,Dendr_rubi,6
MAT,10.191,Dendr_rubi,6
Moisture,3.046,Dendr_rubi,6
N,2.196,Dendr_rubi,6
NDVI,1.916,Dendr_rubi,6
P,7.698,Dendr_rubi,6
Pastures,4.651,Dendr_rubi,6
Pop_Dens,2.297,Dendr_rubi,6
SOC,0.15,Dendr_rubi,6
Shrubland,0.916,Dendr_rubi,6
Slope,0.109,Dendr_rubi,6
pH,6.034,Dendr_rubi,6
Agriculture,1.947,Dendr_vene,6
Aspect,4.146,Dendr_vene,6
CEC,0,Dendr_vene,6
Clay.Silt,0.023,Dendr_vene,6
Cu,4.404,Dendr_vene,6
Dist_Coast,28.824,Dendr_vene,6
Dist_River,0,Dendr_vene,6
Dist_Urban,0,Dendr_vene,6
Elev,5.223,Dendr_vene,6
Forest_Coni,16.116,Dendr_vene,6
Forest_Deci,0.561,Dendr_vene,6
